Date,open,high,low,close,volume,dividends,stock splits,capital gains,symbol
2012-01-03,8.345505903558228,8.464906543616628,8.33922169817389,8.383211135864258,103362023,0.0,0.0,0.0,XLF
2012-01-04,8.320367269367289,8.389494995176433,8.26380942821488,8.358073234558105,69833891,0.0,0.0,0.0,XLF
2012-01-05,8.282662100793566,8.515179884895726,8.244956873090674,8.471190452575684,89935260,0.0,0.0,0.0,XLF
2012-01-06,8.477474402086369,8.477474402086369,8.364358712537655,8.420916557312012,83878617,0.0,0.0,0.0,XLF
2012-01-09,8.45234113829014,8.502615536997144,8.408351684958218,8.464909553527832,69189586,0.0,0.0,0.0,XLF
2012-01-10,8.59687693042361,8.647151314752692,8.559170957737793,8.615730285644531,86035082,0.0,0.0,0.0,XLF
2012-01-11,8.578023137849115,8.722561327458314,8.546602113045344,8.716277122497559,80938989,0.0,0.0,0.0,XLF
2012-01-12,8.753984159725343,8.797974341289342,8.640867709320323,8.747700691223145,94107119,0.0,0.0,0.0,XLF
2012-01-13,8.571739245859366,8.691139882229173,8.534034014718147,8.684856414794922,95008949,0.0,0.0,0.0,XLF
2012-01-17,8.691140755504117,8.779121112519018,8.584308518780347,8.615730285644531,89019642,0.0,0.0,0.0,XLF
2012-01-18,8.596877527756325,8.760269103739693,8.5591715524506,8.747700691223145,118473902,0.0,0.0,0.0,XLF
2012-01-19,8.835675682979607,8.860812496929288,8.791686258567667,8.829391479492188,131377244,0.0,0.0,0.0,XLF
2012-01-20,8.797969557294621,8.898517540508998,8.772832745929946,8.88594913482666,114827311,0.0,0.0,0.0,XLF
2012-01-23,8.892236838052412,8.980215705161939,8.860814338572915,8.917373657226562,99325943,0.0,0.0,0.0,XLF
2012-01-24,8.829392305322363,8.917372637886716,8.785402876796006,8.904804229736328,80650073,0.0,0.0,0.0,XLF
2012-01-25,8.854531376544275,8.948795191579482,8.823109613028574,8.92365837097168,103761975,0.0,0.0,0.0,XLF
2012-01-26,8.96764601661328,9.01163618165009,8.797971035874925,8.848244667053223,104215475,0.0,0.0,0.0,XLF
2012-01-27,8.797976610293121,8.911093089870953,8.785408194535169,8.879672050476074,103542364,0.0,0.0,0.0,XLF
2012-01-30,8.77911816066358,8.816823382915521,8.722559589529894,8.79797077178955,71714490,0.0,0.0,0.0,XLF
2012-01-31,8.85452954254409,8.867097950244753,8.772834154733996,8.835676193237305,82584343,0.0,0.0,0.0,XLF
2012-02-01,8.911091369172668,9.0367769779953,8.911091369172668,8.973934173583984,87912357,0.0,0.0,0.0,XLF
2012-02-02,9.005357062448475,9.055631463887698,8.955084136521805,9.017926216125488,65660186,0.0,0.0,0.0,XLF
2012-02-03,9.16874241757691,9.263006210327148,9.156174010244314,9.263006210327148,106830735,0.0,0.0,0.0,XLF
2012-02-06,9.206450525891473,9.225303141290103,9.16246035220538,9.219018936157228,55279655,0.0,0.0,0.0,XLF
2012-02-07,9.181315096809614,9.24415716271187,9.14360985726826,9.212736129760742,56189611,0.0,0.0,0.0,XLF
2012-02-08,9.225304404967964,9.281862258911133,9.193883374999537,9.281862258911133,66141999,0.0,0.0,0.0,XLF
2012-02-09,9.319568789405007,9.338422146268458,9.193883924266505,9.24415683746338,95860801,0.0,0.0,0.0,XLF
2012-02-10,9.143605299139644,9.168742112969731,9.105899340638766,9.156173706054688,79561623,0.0,0.0,0.0,XLF
