Date,open,high,low,close,volume,dividends,stock splits,capital gains,symbol
2018-06-19,46.23028282471664,46.56515062709369,46.118661406717926,46.472129821777344,16600,0.0,0.0,0.0,XLC
2018-06-20,46.92792953804689,47.33628081828936,46.92792953804689,47.04885482788086,190000,0.0,0.0,0.0,XLC
2018-06-21,47.225579960421726,47.29999305248592,46.695373816584265,46.7604866027832,428700,0.0,0.0,0.0,XLC
2018-06-22,47.05815475102853,47.07675891457262,46.68607857690948,46.96513748168945,181500,0.0,0.0,0.0,XLC
2018-06-25,46.72330570090635,46.72330570090635,45.5931280366944,45.99776077270508,2509600,0.0,0.0,0.0,XLC
2018-06-26,46.24887995631117,46.30468888263755,45.90470835152343,46.074005126953125,104000,0.0,0.0,0.0,XLC
2018-06-27,46.34191207908978,46.50934600859123,45.672176361083984,45.672176361083984,144900,0.0,0.0,0.0,XLC
2018-06-28,45.67217847589278,46.31400975149492,45.55125672550595,46.12797164916992,336500,0.0,0.0,0.0,XLC
2018-06-29,46.323302046517725,46.3605103702225,45.969830068084406,46.07215118408203,152300,0.0,0.0,0.0,XLC
2018-07-02,45.68148333688983,46.36051940917969,45.52334970450356,46.36051940917969,321300,0.0,0.0,0.0,XLC
2018-07-03,46.509354377010645,46.509354377010645,45.754971882565,45.79310989379883,97500,0.0,0.0,0.0,XLC
2018-07-05,46.12795804471265,46.5093344452283,45.886111066884936,46.49073028564453,324900,0.0,0.0,0.0,XLC
2018-07-06,46.639571006520725,47.26837968416324,46.44423260742237,47.22558975219727,199800,0.0,0.0,0.0,XLC
2018-07-09,47.62557167219553,47.62557167219553,47.11396956879791,47.49534606933594,118100,0.0,0.0,0.0,XLC
2018-07-10,47.63487075186623,47.63487075186623,47.31860706091355,47.47581100463867,1153200,0.0,0.0,0.0,XLC
2018-07-11,47.16046644401095,47.65346425999259,47.11395781864336,47.411617279052734,227500,0.0,0.0,0.0,XLC
2018-07-12,47.71858043222032,48.15576934814453,47.56975069145178,48.15576934814453,361400,0.0,0.0,0.0,XLC
2018-07-13,48.16506918402504,48.183673344986985,47.85717972331416,48.08135223388672,80100,0.0,0.0,0.0,XLC
2018-07-16,48.16508402907599,48.16508402907599,47.85812414954739,47.94184112548828,200700,0.0,0.0,0.0,XLC
2018-07-17,47.26279365287696,48.072055193607945,47.17907669705092,47.95112991333008,172600,0.0,0.0,0.0,XLC
2018-07-18,47.988330105372015,47.99763041071832,47.65346233881669,47.81159591674805,147800,0.0,0.0,0.0,XLC
2018-07-19,47.8395064382835,47.87671476114083,47.44510744178632,47.47673416137695,258400,0.0,0.0,0.0,XLC
2018-07-20,47.486041258743526,47.61254815519745,47.29070285837921,47.318607330322266,158400,0.0,0.0,0.0,XLC
2018-07-23,47.374420888283446,47.53255096402653,47.11396968193881,47.51395034790039,94800,0.0,0.0,0.0,XLC
2018-07-24,48.47204302597536,48.47204302597536,47.588364704797925,47.84881591796875,211200,0.0,0.0,0.0,XLC
2018-07-25,47.93252319637364,48.25343876799934,47.7929973096875,48.19297790527344,604300,0.0,0.0,0.0,XLC
2018-07-26,46.276805467957296,46.52795639580029,46.10937151606197,46.37540435791016,833400,0.0,0.0,0.0,XLC
2018-07-27,46.295394980233695,46.351207462659154,45.24242360746317,45.49543380737305,1111200,0.0,0.0,0.0,XLC
2018-07-30,45.59776317477144,45.59776317477144,44.5271171230961,44.77919769287109,251300,0.0,0.0,0.0,XLC
2018-07-31,44.99313774587761,45.36521391188652,44.779195192355935,45.07685470581055,1211400,0.0,0.0,0.0,XLC
2018-08-01,45.169886143273565,45.37359521303808,44.75967187862524,44.89082717895508,1250400,0.0,0.0,0.0,XLC
2018-08-02,44.73269857293105,45.262904945447815,44.55596429821954,45.18849182128906,190700,0.0,0.0,0.0,XLC
2018-08-03,44.73268095612937,45.51403796818153,44.73268095612937,45.49543380737305,117200,0.0,0.0,0.0,XLC
2018-08-06,45.49543978144957,45.960533217591305,45.4117228210088,45.95123291015625,110200,0.0,0.0,0.0,XLC
2018-08-07,46.2116841788909,46.32237593430434,45.96983360458509,46.00704193115234,128800,0.0,0.0,0.0,XLC
2018-08-08,46.0907624853018,46.13727112294635,45.91216889094096,45.9698371887207,114200,0.0,0.0,0.0,XLC
2018-08-09,46.00703146199994,46.402360083769146,46.00703146199994,46.22097396850586,306400,0.0,0.0,0.0,XLC
2018-08-10,46.07215402908923,46.07215402908923,45.7186855772099,45.83030700683594,177600,0.0,0.0,0.0,XLC
2018-08-13,45.88612687336304,46.14657810049263,45.73729354542403,45.76520156860352,261000,0.0,0.0,0.0,XLC
2018-08-14,45.98844576507577,46.16518357281355,45.68148588847016,46.09076690673828,189800,0.0,0.0,0.0,XLC
2018-08-15,45.80240082002161,45.85820975855248,45.10476070133659,45.44892883300781,555100,0.0,0.0,0.0,XLC
2018-08-16,45.75589236501168,45.79775262069877,45.355911713866426,45.43032836914063,177600,0.0,0.0,0.0,XLC
2018-08-17,45.26287824762064,45.40240765214396,45.02103130127772,45.21636962890625,226900,0.0,0.0,0.0,XLC
2018-08-20,45.43963177426512,45.43963177426512,44.99407213332622,45.290802001953125,145800,0.0,0.0,0.0,XLC
2018-08-21,45.53265022279433,45.79310142364879,45.4024246223671,45.56985855102539,384900,0.0,0.0,0.0,XLC
2018-08-22,45.43963286789143,45.60706680931988,45.34661558860084,45.5140495300293,501900,0.0,0.0,0.0,XLC
2018-08-23,45.4675247179812,45.73727615132835,45.31869499502465,45.32799530029297,283700,0.0,0.0,0.0,XLC
2018-08-24,45.5419597130283,45.98844909667969,45.46754658994416,45.98844909667969,330900,0.0,0.0,0.0,XLC
2018-08-27,46.27679502068892,46.52701621596538,46.19400773950857,46.4349250793457,299200,0.0,0.0,0.0,XLC
2018-08-28,46.56515346733355,46.56515346733355,46.16610252688144,46.23028564453125,150200,0.0,0.0,0.0,XLC
2018-08-29,46.351204411337214,46.527938604812064,46.20237113466709,46.49073028564453,270900,0.0,0.0,0.0,XLC
2018-08-30,46.33261027930445,46.54190091025153,46.025646902308594,46.2023811340332,344400,0.0,0.0,0.0,XLC
2018-08-31,46.15587444689247,46.15587444689247,45.618227224881714,45.7465934753418,235000,0.0,0.0,0.0,XLC
2018-09-04,45.62566560570629,45.62566560570629,45.02104626470453,45.179176330566406,343700,0.0,0.0,0.0,XLC
2018-09-05,45.13266882730832,45.13266882730832,44.42572479600322,44.59315872192383,773600,0.0,0.0,0.0,XLC
2018-09-06,44.56525297500421,44.63036577228974,43.87691312720975,44.25829315185547,599600,0.0,0.0,0.0,XLC
2018-09-07,43.979230775868594,44.6024577771309,43.93272214553704,44.3513069152832,755700,0.0,0.0,0.0,XLC
2018-09-10,44.630362564444354,44.630362564444354,44.2387525845904,44.4443244934082,310900,0.0,0.0,0.0,XLC
2018-09-11,44.38852884962249,44.983848016521954,44.33271634708236,44.89082717895508,615700,0.0,0.0,0.0,XLC
2018-09-12,44.769904901542695,44.8815263569664,44.50945010771126,44.76060104370117,713300,0.0,0.0,0.0,XLC
2018-09-13,44.937328804843176,45.13266719522627,44.8443079891503,45.07685470581055,754500,0.0,0.0,0.0,XLC
2018-09-14,45.24428440127104,45.24428440127104,44.88151212489368,44.99313354492188,1190800,0.0,0.0,0.0,XLC
2018-09-17,45.03964804546085,45.03964804546085,44.51874565183877,44.55595397949219,810800,0.0,0.0,0.0,XLC
2018-09-18,44.60247160778376,45.03035681692553,44.55596296303047,44.87222671508789,430100,0.0,0.0,0.0,XLC
2018-09-19,44.91872044769673,45.039642174235205,44.63966512343576,44.99313354492188,2385200,0.0,0.0,0.0,XLC
2018-09-20,45.36521971784483,45.532653659139335,45.13267297142265,45.48614501953125,4554200,0.0,0.0,0.0,XLC
2018-09-21,45.72119409171653,45.73984861645738,45.16156902345128,45.28282165527344,7974600,0.132,0.0,0.0,XLC
2018-09-24,44.9657018506525,45.34811071287303,44.77916016123075,45.28282165527344,6769400,0.0,0.0,0.0,XLC
2018-09-25,45.27348789250677,45.37608598082544,45.00300267020956,45.30146789550781,3994500,0.0,0.0,0.0,XLC
2018-09-26,45.376088934668566,45.93571037903588,45.329450849315975,45.47868347167969,5688600,0.0,0.0,0.0,XLC
2018-09-27,45.75848356192403,46.19685225280985,45.599921948465976,45.87040710449219,3649400,0.0,0.0,0.0,XLC
2018-09-28,45.76781895102658,45.814453474028575,45.51412387254853,45.70252990722656,2306600,0.0,0.0,0.0,XLC
2018-10-01,45.8610909731304,45.90772905714496,45.30146954481833,45.5159912109375,7636900,0.0,0.0,0.0,XLC
2018-10-02,45.48801251194475,45.66802527440498,45.31079988475859,45.47868347167969,5823500,0.0,0.0,0.0,XLC
2018-10-03,45.73050292408169,45.8797355096844,45.56261582053045,45.683868408203125,5146200,0.0,0.0,0.0,XLC
2018-10-04,45.63723473334713,45.63723473334713,44.64856661176865,45.03097534179688,5292200,0.0,0.0,0.0,XLC
2018-10-05,45.096260955227365,45.26414804913435,44.28480904000044,44.6019287109375,2648400,0.0,0.0,0.0,XLC
2018-10-08,44.396738011130765,44.61126320245011,43.8464421489321,44.45270156860352,2170000,0.0,0.0,0.0,XLC
2018-10-09,44.452696946296975,44.88174016835119,44.36875339780938,44.42471694946289,1991400,0.0,0.0,0.0,XLC
2018-10-10,44.33144316586407,44.34077220321366,42.63392128273425,42.67123031616211,4050700,0.0,0.0,0.0,XLC
2018-10-11,42.58729819761448,43.1562486571104,41.90642416578719,42.30748748779297,8840700,0.0,0.0,0.0,XLC
2018-10-12,43.31480075673458,43.37076431414383,42.5220032623585,43.24951171875,5877600,0.0,0.0,0.0,XLC
2018-10-15,43.1002737795187,43.538646029905074,42.904406689851065,43.08161926269531,1576900,0.0,0.0,0.0,XLC
2018-10-16,43.54798721178997,44.30814392500166,43.47337267557731,44.21953582763672,3707300,0.0,0.0,0.0,XLC
