Date,open,high,low,close,volume,dividends,stock splits,capital gains,symbol
2012-01-03,27.809255918384665,27.936021641946347,27.753796103222257,27.8409481048584,18864300,0.0,0.0,0.0,XLV
2012-01-04,27.81718605577144,27.83303215218673,27.61118982470648,27.70626640319824,6174000,0.0,0.0,0.0,XLV
2012-01-05,27.55573187786457,27.817187953048805,27.50027204779532,27.78549575805664,5939700,0.0,0.0,0.0,XLV
2012-01-06,27.82510995533344,27.89641588408964,27.69834419558176,27.83303451538086,6762500,0.0,0.0,0.0,XLV
2012-01-09,27.88849783374344,27.904343933485663,27.65873392098287,27.88057327270508,10695300,0.0,0.0,0.0,XLV
2012-01-10,28.070722733058417,28.14995020741923,28.04695509521705,28.08656883239746,7122300,0.0,0.0,0.0,XLV
2012-01-11,28.054868853177787,28.157866959149608,27.95979530584496,28.110328674316406,3501000,0.0,0.0,0.0,XLV
2012-01-12,28.17372114671321,28.22125642286687,27.99149553601048,28.19748878479004,3404900,0.0,0.0,0.0,XLV
2012-01-13,28.01525322583784,28.094480672849805,27.84887377371268,28.07071304321289,4826800,0.0,0.0,0.0,XLV
2012-01-17,28.292558997922868,28.41932475649535,28.213331532190352,28.245023727416992,5792900,0.0,0.0,0.0,XLV
2012-01-18,28.23708775415571,28.41139173511537,28.1816279460927,28.403467178344727,6940400,0.0,0.0,0.0,XLV
2012-01-19,28.33216127907331,28.43515936076155,28.25293384536412,28.403467178344727,4447600,0.0,0.0,0.0,XLV
2012-01-20,28.44308391753219,28.49061916882456,28.30047211898935,28.403467178344727,7768900,0.0,0.0,0.0,XLV
2012-01-23,28.41140081741555,28.458936083903563,28.197483051218,28.276710510253903,5658200,0.0,0.0,0.0,XLV
2012-01-24,28.197477819607265,28.37970335944776,28.197477819607265,28.284629821777344,4382200,0.0,0.0,0.0,XLV
2012-01-25,28.17371821359157,28.538169397054595,28.11033382220628,28.490631103515625,6827200,0.0,0.0,0.0,XLV
2012-01-26,28.601556087980107,28.601556087980107,28.268797038293453,28.36387062072754,5074500,0.0,0.0,0.0,XLV
2012-01-27,28.25294918963895,28.474788542372707,28.25294918963895,28.379714965820312,3500700,0.0,0.0,0.0,XLV
2012-01-30,28.20540520988905,28.35594161664276,28.086564018715706,28.34009552001953,5297700,0.0,0.0,0.0,XLV
2012-01-31,28.443101124701524,28.62532675033965,28.2925646783183,28.36387062072754,7538700,0.0,0.0,0.0,XLV
2012-02-01,28.45102790884666,28.77586547918671,28.45102790884666,28.64117813110352,13009200,0.0,0.0,0.0,XLV
2012-02-02,28.6728471010911,28.6728471010911,28.363855852314,28.530235290527344,5953400,0.0,0.0,0.0,XLV
2012-02-03,28.69663047790528,28.73624421566748,28.59363234185597,28.69663047790528,8292500,0.0,0.0,0.0,XLV
2012-02-06,28.56985632864719,28.6411622446502,28.45101212786432,28.538164138793945,4095400,0.0,0.0,0.0,XLV
2012-02-07,28.50648776068507,28.67286731620028,28.411414160724267,28.64117813110352,3442200,0.0,0.0,0.0,XLV
2012-02-08,28.64909967179389,28.67286731620028,28.48272011627868,28.64117813110352,4758300,0.0,0.0,0.0,XLV
2012-02-09,28.6253214240423,28.641167521888622,28.411403636618143,28.490631103515625,6164500,0.0,0.0,0.0,XLV
2012-02-10,28.324244022052167,28.40347146772598,28.221245924809555,28.371782302856445,3648100,0.0,0.0,0.0,XLV
2012-02-13,28.50647432223738,28.657007703072537,28.498552785281355,28.5857048034668,5493800,0.0,0.0,0.0,XLV
2012-02-14,28.59363012336666,28.72039588777104,28.522324191993302,28.70454978942871,4253200,0.0,0.0,0.0,XLV
2012-02-15,28.72831154434401,28.775849829638663,28.561932079313124,28.649084091186523,5725300,0.0,0.0,0.0,XLV
2012-02-16,28.60154468766523,28.839233082512063,28.55400942656265,28.807540893554688,5059900,0.0,0.0,0.0,XLV
2012-02-17,28.79169655584629,28.80754265129185,28.657006255725843,28.71246910095215,4531300,0.0,0.0,0.0,XLV
2012-02-21,28.76000502958037,28.79169722120388,28.4589352538245,28.50647354125977,7076000,0.0,0.0,0.0,XLV
2012-02-22,28.482705908709004,28.59362555705755,28.403475429650225,28.50647354125977,4212300,0.0,0.0,0.0,XLV
2012-02-23,28.52231375542185,28.577773568159635,28.46685394268407,28.530235290527344,3551600,0.0,0.0,0.0,XLV
2012-02-24,28.609468301662343,28.71246640120707,28.55400848398443,28.672849655151367,7647200,0.0,0.0,0.0,XLV
2012-02-27,28.53024367190417,28.79169974219048,28.45893774567463,28.728315353393555,9274100,0.0,0.0,0.0,XLV
2012-02-28,28.6966234668172,28.8867705705533,28.66493127541661,28.839235305786133,4370300,0.0,0.0,0.0,XLV
2012-02-29,28.823397862607973,28.90262534255909,28.664939880371097,28.664939880371097,6353900,0.0,0.0,0.0,XLV
2012-03-01,28.688700178241724,28.85507965696214,28.664932544805623,28.815465927124023,6010100,0.0,0.0,0.0,XLV
2012-03-02,28.870933735479603,28.870933735479603,28.69663267153507,28.7679386138916,3602700,0.0,0.0,0.0,XLV
2012-03-05,28.736241986113363,28.855083190179467,28.66493605474001,28.70454978942871,3395800,0.0,0.0,0.0,XLV
2012-03-06,28.546090175533138,28.617396102777903,28.268791026433508,28.332172393798828,4316000,0.0,0.0,0.0,XLV
2012-03-07,28.39555152096802,28.490625065563105,28.30047797637293,28.45893287658691,4343200,0.0,0.0,0.0,XLV
2012-03-08,28.609474620934066,28.84716003810137,28.609474620934066,28.775854110717773,4186400,0.0,0.0,0.0,XLV
2012-03-09,28.815466705181628,28.997692285224407,28.79962060835174,28.89469718933105,4698200,0.0,0.0,0.0,XLV
2012-03-12,28.839237361593423,28.950157017068687,28.83131280201152,28.89469718933105,2426600,0.0,0.0,0.0,XLV
2012-03-13,29.04523979096534,29.32253901763287,28.98185840587057,29.30669593811035,7159400,0.0,0.0,0.0,XLV
2012-03-14,29.235376197908625,29.36214193062602,29.235376197908625,29.298757553100582,6217000,0.0,0.0,0.0,XLV
2012-03-15,29.30669782318972,29.393846855508805,29.227467308806343,29.346311569213867,3819900,0.0,0.0,0.0,XLV
2012-03-16,29.42274903800513,29.45460118616616,29.303305001195262,29.34311866760254,4000200,0.186,0.0,0.0,XLV
2012-03-19,29.2953361086294,29.38292797522931,29.2395963821726,29.33514976501465,4130800,0.0,0.0,0.0,XLV
2012-03-20,29.1599663399579,29.27941034796312,29.15200482363163,29.183856964111328,2980600,0.0,0.0,0.0,XLV
2012-03-21,29.21570959662869,29.23960022366841,29.12015620123285,29.16793441772461,3717900,0.0,0.0,0.0,XLV
2012-03-22,29.048482945848697,29.136074801493617,28.98478171111677,29.072370529174805,4888200,0.0,0.0,0.0,XLV
2012-03-23,29.13607792924628,29.191817654715443,29.032559994409027,29.15996551513672,2760400,0.0,0.0,0.0,XLV
2012-03-26,29.35107202694793,29.669584274291992,29.31125837572828,29.669584274291992,9504600,0.0,0.0,0.0,XLV
2012-03-27,29.68552127870239,29.844778979839788,29.68552127870239,29.72533798217773,5334600,0.0,0.0,0.0,XLV
2012-03-28,29.74921103108646,29.85272894185853,29.518287629205123,29.661619186401367,8930400,0.0,0.0,0.0,XLV
2012-03-29,29.53422813329525,29.757187092334817,29.494414467407907,29.72533798217773,8620700,0.0,0.0,0.0,XLV
2012-03-30,29.8368104180134,29.98810352770421,29.78903220767496,29.94828987121582,7242900,0.0,0.0,0.0,XLV
2012-04-02,29.94829136879696,30.13143662787169,29.84477342668083,30.05180931091309,10149200,0.0,0.0,0.0,XLV
2012-04-03,30.083656214125263,30.25883994372209,29.90051096845005,30.03588104248047,8863100,0.0,0.0,0.0,XLV
2012-04-04,29.91642916938636,29.964207366051447,29.80494974808757,29.876615524291992,7096900,0.0,0.0,0.0,XLV
2012-04-05,29.781071142578053,29.900512113852702,29.717366861161715,29.86865997314453,3536300,0.0,0.0,0.0,XLV
2012-04-09,29.613860114314143,29.63775074766768,29.478493021527527,29.49441909790039,3188600,0.0,0.0,0.0,XLV
2012-04-10,29.47848083574955,29.55014663100808,29.14403944534736,29.15996551513672,6500200,0.0,0.0,0.0,XLV
2012-04-11,29.406820386103323,29.43070797633608,29.239601179298493,29.26348876953125,3793600,0.0,0.0,0.0,XLV
2012-04-12,29.29533541630506,29.454593075669656,29.27940934660988,29.422740936279297,4721900,0.0,0.0,0.0,XLV
2012-04-13,29.374957326544145,29.374957326544145,29.12811088562012,29.12811088562012,4560700,0.0,0.0,0.0,XLV
2012-04-16,29.27145833093493,29.27145833093493,29.04849932725891,29.136091232299805,7243300,0.0,0.0,0.0,XLV
2012-04-17,29.28736891191928,29.58995814079871,29.223667674968706,29.566070556640625,4194700,0.0,0.0,0.0,XLV
2012-04-18,29.51034464293314,29.57404590968916,29.45460489542596,29.48645401000977,4080300,0.0,0.0,0.0,XLV
2012-04-19,29.62976737976053,29.77309893853151,29.4227345935283,29.53421401977539,9542800,0.0,0.0,0.0,XLV
2012-04-20,29.629773352725515,29.84477073422258,29.581998181895383,29.69347763061523,5714600,0.0,0.0,0.0,XLV
2012-04-23,29.382933326414392,29.502374317322587,29.374968771134483,29.462560653686523,4906800,0.0,0.0,0.0,XLV
2012-04-24,29.48644021346867,29.6297717935912,29.4227389765181,29.566070556640625,2971200,0.0,0.0,0.0,XLV
2012-04-25,29.717357906328115,29.92439372095708,29.693470326788777,29.876615524291992,6216400,0.0,0.0,0.0,XLV
2012-04-26,29.741254447899177,29.908476667823408,29.63773954697861,29.86865997314453,5472700,0.0,0.0,0.0,XLV
2012-04-27,29.924403029294744,30.01995641476152,29.79699446522258,29.88458633422852,3979400,0.0,0.0,0.0,XLV
2012-04-30,29.86865997314453,29.964216395269045,29.789032658961432,29.86865997314453,4775100,0.0,0.0,0.0,XLV
2012-05-01,29.81291847603705,30.051806479580875,29.669586888945616,29.98014068603516,5532400,0.0,0.0,0.0,XLV
2012-05-02,29.860699859877386,29.94829173214702,29.83681227201747,29.92440414428711,2863300,0.0,0.0,0.0,XLV
2012-05-03,29.95624545971884,29.95624545971884,29.765138731355936,29.81291389465332,3297100,0.0,0.0,0.0,XLV
2012-05-04,29.693478045922948,29.71736563167212,29.40681486658412,29.422740936279297,4886400,0.0,0.0,0.0,XLV
2012-05-07,29.24756894389495,29.582010466526427,29.24756894389495,29.48645401000977,5690200,0.0,0.0,0.0,XLV
2012-05-08,29.31923529538737,29.558120365803365,29.191829721992946,29.49441909790039,3984500,0.0,0.0,0.0,XLV
