,avg_vol_126,vol_dispersion_126,avg_pairwise_corr_63,PC1_var,cum_var_3,effective_dimension
2019-08-21,-0.7051746527643638,-0.43560649082225505,-0.6921201536911294,-0.6936380440446677,-0.6209857350275332,0.5066331395074082
2019-08-22,-0.6937466774328646,-0.4266586577350071,-0.7230809275572898,-0.719182080704179,-0.6718236200538058,0.50671833264298
2019-08-23,-0.6832470345369075,-0.4185682414124485,-0.45855854963179576,-0.7414217357684082,-0.717320210097898,0.505830611647029
2019-08-26,-0.6777632285206663,-0.4128780075457161,-0.47106868485308034,-0.7704893674083315,-0.7744755497143818,0.5068083840258101
2019-08-27,-0.6787914456975918,-0.4108019461844716,-0.48603947537035824,-0.7729578355434348,-0.7809647552320114,0.5057670060879412
2019-08-28,-0.6596876752560976,-0.3941704705543656,-0.483380126907438,-0.8045833557274579,-0.7511334871933778,0.6942653208995752
2019-08-29,-0.6431537117327657,-0.3841915504699648,-0.45081137255484843,-0.8280984481688688,-0.7468985575142489,0.7855267939610219
2019-08-30,-0.62595540136814,-0.37383022470381067,-0.46076923060985014,-0.8489886949598666,-0.7890321090059871,0.7899836063981075
2019-09-02,-0.5828997057152551,-0.34589128316280243,-0.47997878411851364,-0.9083744266606945,-0.908742069642149,0.7973140972140619
2019-09-03,-0.5715006133398125,-0.34010070257916397,-0.4609624918674656,-0.913825111553228,-0.9199738229530147,0.7983247834200567
2019-09-04,-0.6331715389275927,-0.4500771854237997,-0.4556019563628945,-0.9389039326519123,-0.9697950571287105,0.8025191779715143
2019-09-05,-0.6337851385595034,-0.4481190182449614,-0.46037907413141815,-0.9430965336470744,-0.9673955459488353,0.8205559576742861
2019-09-06,-0.6270217028810999,-0.43713386093699264,-0.5188366205979157,-0.9643456605606456,-0.9791124304878889,0.8727165481573811
2019-09-09,-0.6216333781938403,-0.4346951811899651,-0.30700184317661916,-0.8895087732678927,-0.8203827919615,0.8727748945476793
2019-09-10,-0.6176306685091129,-0.4335238210461914,-0.26437745028894327,-0.8905390556559252,-0.825300990519097,0.8717543699931991
2019-09-11,-0.6127944429007058,-0.43259315233312245,-0.2712930646521113,-0.8892596001808956,-0.8230381339969784,0.8720215484927512
2019-09-12,-0.6115070115766523,-0.4324410334767495,-0.2681254839815917,-0.8899565554359157,-0.8252622465670616,0.8710843663639425
2019-09-13,-0.6112961177486526,-0.4312434940662628,-0.24038546845565975,-0.8910039268510503,-0.8302875911596311,0.8691889138001286
2019-09-16,-0.6118750902315186,-0.4309560659300668,-0.269304564257088,-0.8915231831575958,-0.8303736454877559,0.8698972271843369
2019-09-17,-0.6116264914677133,-0.43067276475012634,-0.24073591835482192,-0.8498883859895643,-0.7526295476214828,0.8547063210763146
2019-09-18,-0.5964153421454333,-0.4218092126702781,-0.23580806072591623,-0.8624292513488975,-0.7795211333865956,0.854474419249361
2019-09-19,-0.603938164985568,-0.42539166278120205,-0.25855552767980367,-0.8276484505491956,-0.7044331018759261,0.8536614647500875
2019-09-20,-0.6169368219157103,-0.428400416436152,-0.2532986513319011,-0.8201095937656503,-0.6859791486093935,0.8552799587268448
2019-09-23,-0.6181000517919363,-0.42929322702904243,-0.24482804456657384,-0.8153892153099076,-0.6765130816408329,0.8545125758124921
2019-09-24,-0.6365123286707164,-0.4371448442033358,-0.25743323745913266,-0.8125417975261694,-0.6697905990749069,0.8548783348999501
2019-09-25,-0.6910293702333551,-0.4984660532314042,-0.26024749136383807,-0.8168539574476922,-0.6777721977987009,0.8557575118890262
2019-09-26,-0.7004870879476567,-0.5033604611384621,-0.25682695771822567,-0.8205580740648772,-0.6860103898043759,0.8551592797890057
2019-09-27,-0.7009037145971412,-0.5046530249851346,-0.26131069307970317,-0.8218131002311424,-0.6876146105652665,0.8561508246283371
2019-09-30,-0.7133618998503573,-0.5058354000443581,-0.254979132214628,-0.8139920267378755,-0.6713635968404895,0.8565999003927569
2019-10-01,-0.7131375470107978,-0.505846946642049,-0.40288595873079974,-0.8063531117733268,-0.6598547622529142,0.8531061413647058
2019-10-02,-0.7076534676793441,-0.5056916716352768,-0.32238349576783365,-0.8082247457354097,-0.6654616221075244,0.8518174564194569
2019-10-03,-0.7091649631812015,-0.5052843203260065,-0.3164085470175015,-0.8075482746309359,-0.6626255576851521,0.8530623161333716
2019-10-04,-0.7953852071929614,-0.5818308359010225,-0.30297780888317605,-0.7948412177497393,-0.6329077713140694,0.854847766781225
2019-10-07,-0.7930635016330396,-0.5817424664751603,-0.44606405132206317,-0.7808888171368802,-0.6020964097050521,0.8552403402615187
2019-10-08,-0.7981828837044221,-0.5819073273488744,-0.5396106584489087,-0.774192621011809,-0.5857949219673922,0.8579008165847711
2019-10-09,-0.7976621409849599,-0.5822719440917498,-0.5847089264081806,-0.7562885983639447,-0.5455718477150302,0.860502578885653
2019-10-10,-0.8025934483011345,-0.5833388439693022,-0.5793028326784678,-0.7468222212058913,-0.520137967410802,0.8679207737210541
