Date,avg_vol_126,vol_dispersion_126,avg_pairwise_corr_126,PC1_var,cum_var_3,effective_dimension
2012-02-22,1.0331754255483199,1.5453285637380783,2.211891037286747,0.618995279486331,2.0892232907152692,-0.9384418050944239
2012-02-23,0.9911863555369861,1.5390392996311646,2.1319059923791897,0.6021876423418668,2.0909342043136236,-0.9275874742045721
2012-02-24,0.9848160115429992,1.5462608523802448,2.1183216888766943,0.5857735638576321,2.090573411217053,-0.9161047017338966
2012-02-27,0.964221542616936,1.5401416418059828,2.101706166911562,0.5696991672722129,2.0884455608896615,-0.9054760969275771
2012-02-28,0.9554582061553123,1.5196897438806354,2.0763590356749195,0.5530109918969971,2.082936782115189,-0.8937495768554603
2012-02-29,0.9211652619090845,1.5129214771786978,2.008803173652934,0.5374216403985117,2.0801233407940214,-0.883202630110172
2012-03-01,0.9197274598556417,1.5161008053509046,2.012599301562659,0.5229306673501565,2.0794870417012077,-0.8710292471466239
2012-03-02,0.9184214853911847,1.5145840523409921,2.018976185266012,0.5047661829274621,2.0738094049453832,-0.8557369238385061
2012-03-05,0.9118111027255206,1.5096353350800136,1.9954482480518618,0.48864636547146606,2.0702285878602007,-0.8417298387199661
2012-03-06,0.8921373696733309,1.4891578320246515,1.9589374980713323,0.47083475471381125,2.061583879254047,-0.8282878194491429
2012-03-07,0.887506818896022,1.4931675668993072,1.9693347369603869,0.4550843680270668,2.0567842297176364,-0.8155876215850583
2012-03-08,0.851903968578083,1.4677745379949283,1.9051832403497238,0.439918141281332,2.0551954045490803,-0.8007585825151173
2012-03-09,0.8422873063710786,1.462775756210807,1.9031501468916159,0.40591278936118746,2.0014337999424643,-0.7835972392845997
2012-03-12,0.8106253457926188,1.4865819420350879,1.8367669294687832,0.3872124510773531,1.9923002878291063,-0.7637925699608002
2012-03-13,0.819671566156954,1.5007861601797696,1.8534599191318677,0.37069277664465733,1.9751498308138664,-0.750166296264965
2012-03-14,0.8151420813642767,1.4877340192725992,1.8512797082540902,0.3550431345800275,1.958985674734641,-0.737373940652954
2012-03-15,0.8099864956976028,1.5085971588955747,1.8422975561693493,0.34039820160994577,1.9411503815288114,-0.7224585637656699
2012-03-16,0.7949364207438133,1.452943781511882,1.8333909204055128,0.3268033500333531,1.921930645984153,-0.7097042133229393
2012-03-19,0.7912793620295752,1.4460115401153764,1.8382844483186647,0.31544661835110926,1.9030124777523472,-0.6990973940420652
2012-03-20,0.7800558518794205,1.428587800549921,1.8338330834562961,0.30439911936264896,1.8836671735413226,-0.6890474569357368
2012-03-21,0.7726242725017081,1.4084711985310387,1.8448093811605462,0.2772328852886741,1.823012454630554,-0.6766551624245836
2012-03-22,0.7308684250626868,1.4371396386977253,1.7823968368916134,0.26538938767661,1.8042475482928535,-0.6619936841323347
2012-03-23,0.6643237657909743,1.3862168003187754,1.7064513900500313,0.2535895192430324,1.7789817948700017,-0.6489999953287526
2012-03-26,0.6634075654019351,1.3922210154221977,1.7322389287760442,0.24239153371647273,1.7575063452617343,-0.6372431248020506
2012-03-27,0.6429357261266762,1.3952092993925829,1.7198488851452494,0.23217834924296185,1.7384635462024172,-0.6246391257935704
2012-03-28,0.6393283213165771,1.3963140563200154,1.7197699039455416,0.22147754463850114,1.7180982646911591,-0.6128704929547962
2012-03-29,0.5996352875888141,1.3622894489720063,1.653451231598859,0.21041175216659486,1.693293852800035,-0.6018436522146738
2012-03-30,0.590509161871404,1.3452803554198591,1.6614551913335889,0.19764479521844733,1.6663717051362699,-0.5944161601448841
2012-04-02,0.5524443908313992,1.307646642363291,1.6142300141776174,0.18557486061975578,1.6431349776598871,-0.5887282651568412
2012-04-03,0.47940236809857945,1.2100216064803375,1.4659281567648863,0.17345780214998888,1.6210263529560045,-0.5822807351460896
2012-04-04,0.44372343787486157,1.1735445716735158,1.446100431658731,0.16245215987078687,1.605727976819716,-0.5801791556302299
2012-04-05,0.4249572329456955,1.1298933668885043,1.447661493645661,0.14475545829712175,1.5781752623611554,-0.5758230530300708
2012-04-09,0.4084917404464116,1.1068303954362857,1.4350025631926837,0.13059973180363016,1.5586095388725472,-0.5746302876107368
2012-04-10,0.41382774719435633,1.1028975893074817,1.4999051936427137,0.11838159244153669,1.535690198885609,-0.5738847165706723
2012-04-11,0.36789256640705714,1.0798641634022301,1.3976560763936106,0.10588752378677785,1.5111053718925533,-0.5711581413387964
2012-04-12,0.36819334394773806,1.0850870743579957,1.4348339243067743,0.08915907832693588,1.4803839495481805,-0.5697240928606143
2012-04-13,0.36504891788722194,1.0891698790491329,1.4516043955944318,0.07237963571070447,1.45419328898985,-0.5647455863948191
2012-04-16,0.3587361285860958,1.0428637647633703,1.427975583177377,0.05491228207128507,1.4215531287104812,-0.5602739025718598
2012-04-17,0.35661933445942057,1.0618996941739105,1.4253647163053302,0.035456377991224454,1.3850718940082105,-0.5561170167936573
2012-04-18,0.32792474213221406,1.0241991709098592,1.362308091240766,0.013880502793301434,1.3514107811128493,-0.5447303539404321
2012-04-19,0.29670336444024714,0.9902892734504657,1.3091596031810495,-0.004207069750301282,1.3304000474075461,-0.5267263610653652
2012-04-20,0.2786603977634117,0.9499250468927628,1.2996236742090086,-0.02162040750434109,1.297999775834507,-0.5167407423368093
2012-04-23,0.27710307902799236,0.947264162434565,1.3337992402943566,-0.03688076955758461,1.2696477645420987,-0.512945518795025
2012-04-24,0.25498791318974745,0.9898713483088175,1.275216792813002,-0.04749603706309115,1.2490948174245302,-0.5135803975212847
2012-04-25,0.2394232869928348,0.9461784563961891,1.2762208125336822,-0.05916920877503837,1.226330941689251,-0.5072455623066602
2012-04-26,0.1968734845232662,0.5532781752307651,1.2281302057864634,-0.07258721741693325,1.1985502169311433,-0.4890245083484807
2012-04-27,0.194478827946949,0.6107361659033129,1.2313022233516513,-0.08727047950498851,1.173238738911105,-0.47167165763079844
2012-04-30,0.1197814503875065,0.520102627491259,1.1145920581821898,-0.10104071641875646,1.1527559683778776,-0.45252666457508195
2012-05-01,0.11452370847697528,0.5065634431203436,1.1327006951519467,-0.12815782261964678,1.0972192211771172,-0.4318155926790659
2012-05-02,0.08423052648757566,0.4586630590308367,1.080802709627057,-0.14064494587443832,1.0878348275396847,-0.4117556947079769
2012-05-03,0.03924733065625519,0.4620528112169372,0.9505664384396844,-0.15859044427061966,1.0770931225732894,-0.39441631252125153
2012-05-04,0.0314663471601938,0.4873358623895023,0.9554954168598164,-0.17683999494537903,1.0611956628663788,-0.3771597259468117
2012-05-07,0.01216701193785196,0.6482158776380523,0.9420780382136787,-0.20564653028730684,1.0247920559885935,-0.36720184138259093
2012-05-08,0.0060652836442268415,0.6706585778739674,0.958402696338945,-0.22862618390400205,1.0013223303364198,-0.3530753301386845
2012-05-09,0.007960925294490143,0.6546092552089936,0.9615400186716678,-0.24679700172150948,0.988795961761233,-0.34078823547150827
2012-05-10,0.006402654723602418,0.6807377513132102,0.9530257908320411,-0.26328308441463544,0.9827181335738848,-0.33090405840337417
2012-05-11,-0.06881847464479941,0.6823263054580426,0.716868988766335,-0.27642870787060025,0.9800339161486562,-0.3238793705701575
2012-05-14,-0.06881710748062426,0.6905558303524063,0.7345822682684335,-0.28623775464146245,0.9854543851973548,-0.31758056585204497
2012-05-15,-0.0889541750605197,0.6871894443967829,0.6676418017615464,-0.29253853042807315,0.9925436444668091,-0.31295419751218206
2012-05-16,-0.08965559079018233,0.7073321241425974,0.6476941491526386,-0.29827117807055276,1.001309102938679,-0.3103284094682234
2012-05-17,-0.0637489965436725,0.7416183714682832,0.711672801356239,-0.3019404531014327,1.0123235311937875,-0.30875876666197466
2012-05-18,-0.07656342667882968,0.7637057730081867,0.6841846338605352,-0.3032635268016531,1.0271376962826746,-0.3075742330754597
2012-05-21,-0.08238526113824393,0.7546998859452402,0.6787080762006549,-0.3018784996968795,1.0393836502074718,-0.3063921167772202
2012-05-22,-0.08638378882726938,0.7517442633687574,0.6863923217516137,-0.298848895124248,1.0542605585380802,-0.30551387319206
2012-05-23,-0.10087975365597439,0.7667344941326453,0.6273127124624271,-0.29400714729522476,1.0721235654264192,-0.30449993689693927
2012-05-24,-0.09610877093588076,0.7780855595166828,0.6135540667589503,-0.2885932563349286,1.0919316920135866,-0.3041426912788704
2012-05-25,-0.12477887421780681,0.7644507455880993,0.5222541846044354,-0.282095307483281,1.1090045291240416,-0.30410367243144376
2012-05-29,-0.11714785897747236,0.7862747631869274,0.5398221188776192,-0.274885347427205,1.1239307905094762,-0.3042601998202855
2012-05-30,-0.14470261167572226,0.7454600015419093,0.45469681954697877,-0.2648208877983824,1.1398388241395183,-0.30243144346215867
2012-05-31,-0.14776306762276648,0.7484800221510329,0.4587628628820405,-0.26200199693715476,1.1540067964422889,-0.2941647860372709
2012-06-01,-0.19525119783283368,0.7653204619122714,0.27178053225754734,-0.25917201069013235,1.1629579480518244,-0.2854406269217097
2012-06-04,-0.19361697302974065,0.7880741586035236,0.27083809037178386,-0.2559150093086861,1.1654624994329263,-0.27535527179907415
2012-06-05,-0.18829712062248208,0.7895215652287074,0.28554531551165074,-0.2551077695505674,1.1666765141429272,-0.2692676013424731
2012-06-06,-0.1676229340212976,0.7649771974980192,0.371705305419508,-0.25704476192175035,1.166373184650492,-0.2639374980479938
2012-06-07,-0.16715373371238648,0.7685936916074271,0.3696351444083742,-0.25605604090096556,1.1711181273722573,-0.2565885875408019
2012-06-08,-0.16598570732972884,0.7720520872267387,0.3879836348004296,-0.25344462778877125,1.1737865942648584,-0.2507922067032043
2012-06-11,-0.18664947285023273,0.7624199813052306,0.31833977986105905,-0.24970013723400594,1.1770363309477958,-0.24578928361006547
2012-06-12,-0.19048316348082922,0.8296028969386606,0.2611710694760838,-0.2460180163688585,1.1831961477710746,-0.24069952241483053
2012-06-13,-0.19661049694244587,0.830343089119829,0.23553504463877092,-0.24459064604178427,1.1849066689735164,-0.23229035796874445
2012-06-14,-0.2098592241354992,0.7717593622926439,0.22339247475918056,-0.24347197574066423,1.1857597058283331,-0.22357807885596043
2012-06-15,-0.22064127431915767,0.6759064869830521,0.22289871398336075,-0.2380107036796441,1.193745276615909,-0.2183724592447538
2012-06-18,-0.22556824364309117,0.6911321931981106,0.23259384253189705,-0.22822909014777634,1.2037615719753012,-0.2155861460477763
2012-06-19,-0.21974888583834354,0.697460934671871,0.24017772079483107,-0.23014373399088164,1.1775418321713294,-0.21514405734120728
2012-06-20,-0.22845788502068473,0.683417267588747,0.21152308624294,-0.21383440283432573,1.1954649770034842,-0.21655762917120144
2012-06-21,-0.2446786201667763,0.6866910143296144,0.1640728913010688,-0.19457259494953444,1.215287414037228,-0.21940162811303043
2012-06-22,-0.27801762701101285,0.4766181340104407,0.2077386921623829,-0.17255321462981357,1.2398134993330938,-0.2227356907774142
2012-06-25,-0.2644048560161182,0.4726842537137865,0.23656422911237976,-0.15084763752875302,1.2611972473737407,-0.22813294164110376
2012-06-26,-0.26467839619499856,0.4803353889794547,0.22510187810008953,-0.12510028243590052,1.2863022616560391,-0.23469637372589636
2012-06-27,-0.2584680722083134,0.48073322664110024,0.23228533769650636,-0.09894377716672421,1.2967404434595582,-0.24230131288102405
2012-06-28,-0.25441504671976245,0.5498061334879604,0.1757040058416743,-0.0719002613210852,1.3056926225830587,-0.25311870431589206
2012-06-29,-0.21716964538180789,0.5915348458607803,0.2704177630944413,-0.06246464720122773,1.2518828811674834,-0.26747064525920805
2012-07-02,-0.21223604586333178,0.6107978946369296,0.25512901801357857,-0.03580125035217661,1.2452069996298756,-0.2874044015792516
2012-07-03,-0.22559781126700673,0.6223392906623547,0.2841637239112307,-0.007941822619729234,1.241097936675656,-0.30607889208553374
2012-07-05,-0.2276561396679462,0.6254106431911679,0.2895231326289298,0.02330623419993292,1.2297250422128967,-0.32098751634984496
2012-07-06,-0.22292256731896476,0.6259738637677342,0.30682266628975413,0.05499008886147753,1.21904012755852,-0.3338249512329899
2012-07-09,-0.2250162164232761,0.6118151372357116,0.31404920245937146,0.08897967745496659,1.2132659627639404,-0.3455746293434774
2012-07-10,-0.22252140534490006,0.6038372944522169,0.3338675913073997,0.11861929688950723,1.2073530484930572,-0.3556067372464657
2012-07-11,-0.2331566994178351,0.6000811513931978,0.3182858803554095,0.1528857557308473,1.2010442455081318,-0.3698267093121201
2012-07-12,-0.23689431027393246,0.5649057829665552,0.3224846084159235,0.1874473900675746,1.198151215484498,-0.38703218106268
2012-07-13,-0.22951673145774334,0.5621534259766515,0.3769266795157723,0.2235042212466756,1.2011127979878073,-0.4029337285826001
2012-07-16,-0.23783920468638245,0.49828548835294056,0.38517005842721896,0.25996105351764015,1.1890278251537627,-0.4206519491131706
2012-07-17,-0.2481296119162019,0.4483540939741876,0.4079467031377657,0.2963569165373704,1.180285281678828,-0.4383696252054887
2012-07-18,-0.2448764656040153,0.4433614955692654,0.3712461295767946,0.3316291737567251,1.1640253323696275,-0.4567221080962942
2012-07-19,-0.2440314351534492,0.41916527464689457,0.3579565136798844,0.37474649291612355,1.1476432870980349,-0.48514339055437633
2012-07-20,-0.23459512589310405,0.4773087160828206,0.3885748617300729,0.42290578458125117,1.128659093171071,-0.52289728405009
2012-07-23,-0.23078224255716098,0.4712288851468666,0.4138985403283891,0.47760306628527216,1.1161995574924144,-0.5692670553175745
2012-07-24,-0.22799912352572207,0.4696082654983563,0.4452056293435047,0.5369218004592518,1.1096041562135766,-0.6237691047893378
2012-07-25,-0.22389370043873666,0.614890523217209,0.43355860057470247,0.6040725927912521,1.1257558316741718,-0.6898033089975768
2012-07-26,-0.20185295718102855,0.6412739779406079,0.4531945520000444,0.6656092388113147,1.1570343951478326,-0.754957180982548
2012-07-27,-0.17618760907801398,0.6558545398580161,0.5201760537344852,0.7329513091483837,1.1961908223050077,-0.8296160745428978
2012-07-30,-0.17492745203129098,0.6664824116362837,0.5144903316834976,0.8006589201056742,1.2564219825083687,-0.9122084567390472
2012-07-31,-0.17212556251173872,0.6724697294957187,0.5253198957388225,0.8756351125689342,1.3379332373872954,-1.007886456504854
2012-08-01,-0.17742239674888605,0.6604682830780498,0.5000333855400246,0.9447129150245448,1.4284392437565403,-1.1089902871653783
2012-08-02,-0.16342912147633748,0.7855156544737778,0.4979224945769535,1.029103248140937,1.5619772992879035,-1.2255117894697478
2012-08-03,-0.15820965492691288,0.7763635001062446,0.5096405498187448,1.0912123179599311,1.677749353321787,-1.3092139647128147
2012-08-06,-0.150788336226865,0.8157072167090714,0.5001559772972938,1.1652599198022235,1.8376854204643092,-1.351198305077405
2012-08-07,-0.1398519111167132,0.8482321156811903,0.49263115636649807,1.1755106621899138,1.8918382313116564,-1.335462827832896
2012-08-08,-0.13579092084618907,0.8428010788936837,0.48071530969818327,1.1385560916686601,1.838450847893369,-1.3095841913433546
2012-08-09,-0.13896607528153132,0.8468051983848185,0.4909231377945137,1.0926155502093882,1.7685598855045874,-1.268178721286665
2012-08-10,-0.14541430909171743,0.8351818397425382,0.4818953418309001,1.040243000712664,1.6848386117751044,-1.2230256799722201
2012-08-13,-0.15103256490267844,0.8286734941148117,0.48609878782222843,0.9932654258845063,1.6166555205546616,-1.1742036222827255
2012-08-14,-0.15022337857731766,0.8248549693208307,0.48301555893278847,0.948128031180629,1.5608801288459047,-1.124836332335108
2012-08-15,-0.15679296260921144,0.8452836743292748,0.49251371718926307,0.9056912067463069,1.5118959577315456,-1.0770185536973427
2012-08-16,-0.16047928946605838,0.8557469454869128,0.4760609256208675,0.8684226402924498,1.4680502869975758,-1.0328937376195002
2012-08-17,-0.1637502547854492,0.8449910164957519,0.48403695091460286,0.8082302359439765,1.3673638224428046,-0.9846232850905452
2012-08-20,-0.16623451746225867,0.8509131916893387,0.48819071282988985,0.7688722588044986,1.3157162346181286,-0.9400763117457921
2012-08-21,-0.16720372925225616,0.8535227203838012,0.4894481979299986,0.7335090510504096,1.2720824009667133,-0.8977434444546245
2012-08-22,-0.17225547331538496,0.8305542015361249,0.4891248430501874,0.6995529128159587,1.2304765597367422,-0.8571575760573259
2012-08-23,-0.17451500676127435,0.8162720066020782,0.507918216432271,0.6664310119453516,1.1949199307275002,-0.8154783288785343
2012-08-24,-0.1729892553653375,0.8158827976421716,0.5135726444260361,0.6360352491147527,1.1668657711277948,-0.7842499930284987
2012-08-27,-0.17881929600300087,0.8089919974618616,0.524504945420211,0.6089769488109136,1.1432010510631383,-0.7556700539069241
2012-08-28,-0.18366502450023905,0.7823370092590267,0.5284198521275494,0.5812463727596252,1.1191573242998558,-0.7263483673655047
2012-08-29,-0.1877526798236343,0.7778848992473708,0.5289525268658153,0.5586522185267485,1.1054314557296345,-0.7017978793003401
2012-08-30,-0.18454074620394137,0.8468253756178125,0.5400538299970915,0.5421730854715084,1.0971301483871523,-0.6829224626491885
2012-08-31,-0.1881964507046023,0.8364198527600792,0.5515504103228158,0.5266720606720694,1.0931586991371431,-0.6636276582909091
2012-09-04,-0.20225900197451827,0.8418117228429269,0.4986143907436685,0.5145291685802064,1.0912163141390587,-0.6479532893747553
2012-09-05,-0.20599014474219396,0.8246258522103674,0.48781892431151935,0.5094142521777989,1.100501896649565,-0.6357600411986954
2012-09-06,-0.1928398142384146,0.840344403805729,0.537435607245612,0.5037155972199028,1.108236720214172,-0.628374796501065
2012-09-07,-0.1897508072951147,0.8445785464611936,0.5217408847735406,0.500292222196303,1.11647594422013,-0.6326185319062927
2012-09-10,-0.18812382671855932,0.8493196435610546,0.5298350535337849,0.49881885178054586,1.124462456476476,-0.6410660498720575
2012-09-11,-0.20689671498472076,0.8514730355222005,0.4807326314849659,0.49797282144357635,1.1329428341685484,-0.6526440775792111
2012-09-12,-0.21011135237825698,0.8578558449029425,0.47836788995655,0.5027656119812278,1.1512955236872053,-0.668745318480276
2012-09-13,-0.20351461791051537,0.8344805909383083,0.5109710565705511,0.5118145215269277,1.172122025470113,-0.6880014966926203
2012-09-14,-0.1932986742151052,0.8439057829704355,0.4886906865094511,0.5260147644677106,1.2039243188949293,-0.7132144689485572
2012-09-17,-0.18910394749487916,0.8613683806186331,0.4931266811959292,0.5410817762316187,1.2382401568290402,-0.7372927612899401
2012-09-18,-0.18973458807200516,0.8556666875061724,0.4922134714819067,0.558680826187822,1.285016514883064,-0.7591338654526177
2012-09-19,-0.18782013537607659,0.8533634119299816,0.4932476614393108,0.5810709284493085,1.3413790036068935,-0.7776697738520411
2012-09-20,-0.19292578175606695,0.8189475282615082,0.48583548290498857,0.5929419354770632,1.3801247957796496,-0.7815758789027626
2012-09-21,-0.1916322898995843,0.8248986032255075,0.47971124292285566,0.5979496564045291,1.3975316177904893,-0.7913655247369675
2012-09-24,-0.20006455897363976,0.820204113459562,0.43028281552260816,0.6111305199341561,1.4216489190912638,-0.8067228641557955
2012-09-25,-0.1900871787994092,0.8456412314586359,0.45542418032779175,0.6240780263930361,1.4443373646230782,-0.82134228546524
2012-09-26,-0.19253001033637754,0.8552379661586542,0.4588111368749082,0.6389284683257068,1.4714203464256235,-0.8347421372911319
2012-09-27,-0.18631653825030345,0.875949062710436,0.4657842004612615,0.651707073959051,1.491847252860506,-0.8417614125359071
2012-09-28,-0.1436281104693039,1.2685741711603284,0.45767502758311074,0.6684015539889572,1.5137797314828525,-0.8484548252923149
2012-10-01,-0.14459089201609016,1.2647483671049045,0.44884010429705545,0.6864697796841919,1.5330846394005355,-0.8528176926896196
2012-10-02,-0.14636637672726005,1.2504319912225457,0.45114916845818914,0.7071027098204606,1.5501383133981184,-0.860745106111131
2012-10-03,-0.14686860022105339,1.2666731767934318,0.4269010170390407,0.7321353222454645,1.5615620103663708,-0.8753969159433883
2012-10-04,-0.1478856155118474,1.2616184158238029,0.4409707487490997,0.740183026078908,1.5506095023937794,-0.87878970142687
2012-10-05,-0.15694221493629784,1.2797653418773562,0.4051590063291386,0.7537921750708432,1.5472565433298495,-0.8890557912878184
2012-10-08,-0.1794835725388843,1.2721059318253791,0.31492936889501505,0.7656230473003516,1.5401203180056608,-0.8999013715999123
2012-10-09,-0.1777073610021334,1.2889640642214184,0.3274554021035491,0.7720300854205522,1.5276530922552327,-0.9103702750022726
2012-10-10,-0.18558024895425304,1.2890918473883426,0.2916192153260512,0.776497918231923,1.516411349068088,-0.9197155126026113
2012-10-11,-0.19040991116768016,1.2972781350465352,0.2663944685057413,0.7846366680650648,1.5088407801972394,-0.9306439292637279
2012-10-12,-0.19126847296993837,1.3192113822970577,0.2789038823174461,0.780253006203579,1.4635716956492442,-0.9454519623432079
2012-10-15,-0.20330422383595637,1.3163856589738272,0.25858231798110565,0.7944910905207702,1.4600941175606408,-0.9601938376388239
2012-10-16,-0.19793971647574027,1.3152028349423073,0.27137605138271226,0.8039468283792107,1.4463006797786289,-0.9689375036314841
2012-10-17,-0.18834929500599107,1.348832418980565,0.25675649835172476,0.809725078960755,1.428551550322413,-0.9793519248411747
2012-10-18,-0.18691834594285556,1.3241972356013985,0.24609121591281888,0.8136803004854355,1.4068291146805776,-0.9774101700848526
2012-10-19,-0.17740264914461534,1.3266207590679777,0.2655354357820299,0.8189495697986204,1.3919196551291453,-0.9734888251754077
2012-10-22,-0.18473352560667533,1.3059606027436157,0.2719929509764591,0.8179294427181246,1.3672051351251255,-0.9680285457588725
2012-10-23,-0.1856260648467255,1.2991035877831603,0.25804161771961126,0.8183052740807426,1.3466763882865007,-0.9588052187762176
2012-10-24,-0.19508180002855832,1.2681951277377586,0.24787898241574025,0.8196635193113783,1.3265065816936519,-0.9546712134402903
2012-10-25,-0.2037493554788908,1.2123257126707891,0.24378334433772123,0.8228243765663765,1.310639940442487,-0.9525610299575841
2012-10-26,-0.18315918662138655,1.282149600364018,0.2129788098757932,0.8215560485770622,1.2848743496074002,-0.9487769632994092
2012-10-31,-0.176069865479972,1.2936753041219884,0.1976836735927419,0.821391552877766,1.2693534684126118,-0.9468723843419479
2012-11-01,-0.1603029022919343,1.3146774853455832,0.21137974009404062,0.8223984057180577,1.2567297438415377,-0.940206296163019
2012-11-02,-0.15927943041835027,1.326357824418434,0.2155083112341233,0.8178166174686052,1.2371212310410287,-0.9280771046804386
2012-11-05,-0.16583980153447925,1.3156180631844387,0.17332237335044767,0.8150534942161404,1.222651907002131,-0.9149334335816749
2012-11-06,-0.184878707002371,1.071115752794083,0.1869494530410801,0.8168395223280516,1.2067847156112037,-0.9055819980170733
2012-11-07,-0.16337194155615603,1.038261651548335,0.24601896763256786,0.8121086237660514,1.1842711938872745,-0.8928065645941585
2012-11-08,-0.15513647136527992,1.1645093918778673,0.2703682028362293,0.8075698368073024,1.1616914499586928,-0.8815992191064229
2012-11-09,-0.16290168664250343,1.1405578478837288,0.2777879738624821,0.8045284787785798,1.1357823847741078,-0.8731540390028831
2012-11-12,-0.16160233637149266,1.1499268894319101,0.27679310569514826,0.7994470262405277,1.1005606404449404,-0.8623257475513725
2012-11-13,-0.16819149017112917,1.1546281337047566,0.2573575324949165,0.7969855597394044,1.0703544126177704,-0.8539482929040829
2012-11-14,-0.15776181267058026,1.162119272940779,0.3010549785318854,0.7935777850869946,1.0373854879765303,-0.8451805503610225
2012-11-15,-0.15932194995800578,1.153588230770686,0.29748874847515244,0.790517806638664,1.0044077004629863,-0.8366204333137026
2012-11-16,-0.18326975153383215,1.1303415011371845,0.22841593741216235,0.7920991561366644,0.9787920884720197,-0.8320109435880866
2012-11-19,-0.14470836023410422,1.2900494853497202,0.21949392348214528,0.7934138917457632,0.9535653086085434,-0.8291088162163741
2012-11-20,-0.15965625670716754,1.3246745328361376,0.16022769007140822,0.7964355963240978,0.9289632169885138,-0.8300953890901352
