,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
IP_vol_21,0.000532394342461677,-0.012196685765091269,-0.004195030755206759,0.029915566532994334,-0.0016183816290670267,-0.03511918181300156,-0.009842424512504956,-0.05552104169093164,0.006331778573394409,-0.027459527221478278,0.06852169097176247,-0.0013369718011865918,-0.05978346062899674,0.015918121900672176,-0.019945782610456556
IQV_vol_21,-0.003107541316352742,-0.007326361020540828,-0.02270170969268453,0.013262937367881748,-0.003179234446852219,0.013481212222305843,0.0009653186101049056,-0.014525268327475398,-0.036435824903635214,0.0035388602118911925,-0.02375670515909281,-0.0015985650403877488,0.005780864631789764,-0.03272005348488986,0.008084262245863885
IR_vol_21,-0.01985494778697879,0.03040775300844849,0.0027139800491188283,0.013398143987150238,0.05927414616135564,-0.053329653630976206,-0.009699087947560137,0.004734015030764349,-0.024782935009701034,-0.0013181859376374444,-0.034144356843954456,0.004952686130598985,-0.017848215745214894,0.056090478409249585,0.022722187613060486
IRM_vol_21,-0.014439886883397157,0.006872121760017913,-0.003374058018139324,-0.043404530864505964,-0.02493301518926247,0.013480975821683243,-0.043567454232732804,0.026622012380650678,0.02876345907651229,-0.07335233769294643,0.00849413354591293,-0.014898523363457455,0.012281449821461806,0.026720385191535294,0.02713254327208289
ISRG_vol_21,-0.01688873665196822,-0.009122737608444748,-0.06649995545929184,-0.06352416515404534,0.05139499109970683,0.024925246639264948,-0.0066832415515740646,0.024343995247528262,-0.040636784540353084,-0.00037239396683464684,-0.016423147824271518,0.016916734144117554,-0.041486232947790816,-0.02199499594059019,0.04310951042746731
JBHT_vol_21,0.010313140455190594,0.012796598613596201,-0.02272162028693588,0.02593035989415874,0.01574061039919632,-0.014911110688511104,0.022170767624098673,0.02120140920506335,0.005254546264723234,-0.01838530780730682,0.0029012701483737855,-0.00042013041450559045,0.006550331275559178,0.014399037710356732,0.007284607817861314
JCI_vol_21,-0.001909343231231913,0.011572400836321479,-0.0038740894095406412,0.016120693164120414,-0.029963117956114203,-0.0038765946834057024,0.008622859152593101,0.0070092880383717734,-0.03249537266521389,0.026400410075965827,-0.01822412996922835,-0.026310450834624605,-0.023210427088362913,0.019072918384133365,-0.014600264196992365
K_vol_21,-0.023153580754427625,0.048444743797599624,-0.015430834304499487,-0.0035764364784468747,-0.0028502643953802445,-0.036060562549251766,-0.008782785735629602,0.033070985812597514,0.021448680945153314,0.017323618664589348,0.007734205007198891,-0.02684992664792101,0.054939430149006936,-0.04246806962451191,0.05043477999091411
KIM_vol_21,0.04282399319789809,0.005655611415493118,0.06722903210636785,-0.026323571466044342,-0.008927746362357101,-0.08189787810310402,-0.04946088412232568,0.03218310163661544,-0.05137961610954907,-0.006546682987269959,-0.0387461849220553,-0.06656220079730801,-0.013206012112543079,0.07792432857848296,0.03919454857169318
KMX_vol_21,0.03868620874339192,0.009975699223269527,-0.01659654328292203,0.010734093778379245,-0.04054059985076387,0.09030805684381817,0.024115491764388156,0.04898758368236776,-0.009878197529047283,-0.16526197729235792,-0.005092945188102943,-0.06174186069591346,-0.00014523812856915837,0.13485231638595863,-0.05126326760377553
LEN_vol_21,0.007874222405471839,-0.04925332330341684,-0.001710952369553749,-0.04210439571458347,0.002300645464341306,-0.03906886482413159,-0.005436374728627443,-0.01912425792886779,0.0210680120005561,0.027147199859295167,0.033079887659803346,0.059123892600372284,0.03929573506532229,0.03956593209555987,0.02943371511120488
LH_vol_21,-0.0030014032729542626,0.016477390663129383,0.008697870117488436,-0.012779848142772693,0.005057444213241415,-0.002259078919752482,-0.02113900634796737,-0.016902400135915107,-0.033376889599506424,0.006302460626002089,-0.02873762970390719,0.015488077250767656,-0.0008062277715599108,-0.04167599606234011,0.021143321895646355
LKQ_vol_21,-0.01124991671632515,-0.018439750649242075,0.01115425665085075,-0.055262698614852716,0.01955563581316058,-0.030419632063031235,-0.04423591182082579,-0.05909341821530416,0.007964025637625773,0.00010802386672426275,-0.02851076259232118,0.04674090041083326,0.032107182837984395,-0.012306167559013583,-0.027064829756508
LRCX_vol_21,0.04298441824239196,0.039074261010925704,-0.0381555942431704,0.006522544632452999,0.053474788429981636,-0.018424976767022986,-0.014175916675820197,0.030929456711295017,-0.026775495437263225,0.0541195591664441,0.0024000581614357732,0.07226213102944522,-0.05148431831730509,0.06408022033990421,0.021368159816143636
MCD_vol_21,-0.020647389399909098,0.019656837991812805,0.0027553930507054603,-0.0055848604947026466,-0.021284145536485517,-0.01767833035702621,-0.008348257027708174,-0.026142652922705022,0.004039925057188164,0.04112784225147989,0.002246293514485356,0.02606938674291834,-0.005169728922044835,0.0005112466736264878,0.01522710393957892
META_vol_21,0.0016157402457421704,-0.03072901223049572,-0.10899475449348597,-0.12006223568576646,0.043494266924158885,0.11851102723157027,0.11654846756224879,0.004619592343239728,-0.10104668475642885,0.09843703412927066,0.02800770858879179,0.06871024839756959,0.00036610453915752414,-0.0670443337049142,0.03164694304401101
MO_vol_21,-0.016897158316703458,0.042526102548456,-0.004764356420351104,-0.020842637555592906,0.03776424208304113,-0.029096663712918903,0.008905207393448154,-0.0075323366631115975,0.029117271512140695,0.017415535709266305,0.010108629036965976,0.01944193787011267,-0.01098570684564547,0.01741867508952871,0.04281348596560393
MRK_vol_21,-0.023917908251523054,0.021196300298344628,-0.004257491892705262,0.0005290638827252075,-0.022447058436710625,-0.009773507406464606,0.01749036423107687,0.019454687146232177,0.019654109464877886,0.0006077493298741186,0.0017378929965058089,0.011588386371467215,0.019935519819196952,-0.013370809497505668,-0.03930154136670701
MSFT_vol_21,-0.010616281989197897,0.009367931632631008,-0.01787477403309326,-0.029210512590983544,0.01703268082653734,0.06585210778570214,0.006866757092019979,-0.00019185147074483934,-0.04115749797898757,0.04789279103839485,0.060795932216148575,0.017409997612124018,-0.023265264381676302,0.025009876168514997,0.037144274215745246
MSI_vol_21,-0.012695826993805056,-0.002973933213164789,0.004393400791751264,0.00499277035163226,0.02708591139669282,-0.003949722456543668,-0.01635229461308296,0.0075961313706238475,-0.010921898323817774,0.03752229422090822,-0.018170940207550394,-0.0011041993380827171,-0.027371302449028388,-0.06197841359849084,0.028447204833724753
MTD_vol_21,0.01054070094605142,-0.008873398271311827,-0.03968894009109062,0.04282534724482058,-0.012779113871849209,0.0013244683508536754,0.01575718124253171,-0.016235784370529967,0.008574022815277376,0.0047179917450192385,-0.00565071471019785,0.014778983216618745,0.004294545197497872,0.01186554603465356,0.012340651899011998
NDAQ_vol_21,-0.013438364930377414,-0.0453654720167325,-0.021130143397710594,0.026848925123829418,-0.0016324846131518585,0.008703154824009343,-0.019838518388440453,-0.006720076090999323,0.008283824375289746,-0.019228174659222434,0.004757960986225741,-0.02984520104274415,-0.04104588898144635,0.0041714613460828035,-0.09705025953961943
NFLX_vol_21,-0.06465303990616866,-0.09537848277245434,-0.048568815622282914,0.03029018651830877,0.08162384375789816,0.13397148057602432,0.19182608460872244,0.029509771378205662,-0.0975181536890924,0.19188828601627506,0.04396705871571044,0.015270738860323204,-0.05802503753351514,0.04833153895919358,0.1890175369736568
NTAP_vol_21,-0.015198542936471647,-3.329366828179903e-05,0.01020467232836701,0.060225331902629506,0.053359022208268825,-0.06847753635871562,-0.015963771399322417,0.01688593536145342,0.08061599879001595,-0.06748765211858071,0.025660264642975973,0.05128462265832296,-0.06963679275849932,-0.02837060003455354,0.09645592773805199
NVDA_vol_21,0.04525322486084295,0.05176841672872901,-0.0620031115788697,0.1343011042508321,0.05086349911608102,-0.0003310218406621286,-0.049630813598499926,0.2152432414303563,-0.04544873410509238,-0.030979473799551235,-0.06611009123158822,0.07744933377974159,-0.22644494080660577,-0.06711412049108934,0.012738226109207823
O_vol_21,-0.013509447976277919,0.011021271939649016,0.03710925764526608,-0.03103727995595119,-0.041619036224959084,-0.01973285075030408,-0.03316200364760255,-0.036102171795706496,-0.04118551688288522,-0.06226378905415908,-0.001612090498658653,-0.0249709850253414,0.013098598929917021,-0.01641815164602249,0.01993935869061122
OMC_vol_21,0.01827057158170194,0.003869141082460642,0.007972985699853446,-0.030094802721926096,-0.004831056038995007,-0.04286096642431824,-0.003621120655860785,0.01840127887308729,-0.027891257557845415,0.03399110518239711,-0.014563152652061373,-0.02347808393275913,-0.020675027873718874,0.02254626506686105,0.003129346476632827
ON_vol_21,0.04910078201749984,0.03371811998474845,-0.02686543221510408,0.05932300297703249,0.047663230303480256,0.041780367501313635,0.007588153938989318,-0.0089868011626138,0.0006524047804120731,0.019329933425296986,-0.04592593646241318,0.061504487387374816,-0.019582801640516203,0.03689486292252378,0.038444160628137755
ORCL_vol_21,0.0027200686161189705,0.0009217397592312721,-0.05176544891862624,0.036770548566119755,-0.06129743201676596,-0.02076181141733011,-0.010317651296708204,-0.013899027276218693,0.08092463782898036,-0.06777758000279388,-0.005379575172346882,0.04285478800623384,-5.3344350514901476e-05,0.10825797950521943,-0.05899216083323795
PARA_vol_21,0.12344564977516156,0.01781550969064545,-0.06472976714638685,-0.0036711798862752772,-0.10013158749888315,0.005401900649184862,0.03855325476335569,-0.017025183128069495,0.1429355489266238,0.02904763480955345,-0.0100933304409048,-0.09700538789634777,-0.06056683906978438,0.02231828929295196,-0.028397586817460546
PAYX_vol_21,0.007164518217882411,0.0060061823019964405,-0.003187770484378928,-0.0009246881141767408,-0.01816603312474108,0.008766257585205777,0.00021935668944474864,-0.016736313409982963,-0.03032846606934124,-0.02065925324643369,-0.019840594577529583,0.011131939301719827,-0.05362671799613705,0.029858198787101217,-0.006310989748109172
PEG_vol_21,-0.012041729853486985,0.004341605672406994,0.012451438219333269,-0.029473501530851688,-0.05027905861053512,0.024884560115836257,-0.04590608045088511,-0.006785401104398735,0.011954604511844345,-0.018174632313352618,0.008537772669044848,-0.02553439412069421,0.0017138211231679191,-0.010865145618623734,0.014316618203691183
PEP_vol_21,-0.016394986976770075,0.01528080076614724,-0.012929039432607052,-0.012668698434894652,-0.02288250009384731,-0.007099716319253661,-0.017981933484488115,-0.018379058297360897,0.0033149834110789427,0.00810544985919579,0.020292877489576474,0.011331467647098008,-0.0006297327651386268,-0.01611762056865846,0.006024795361873415
PFG_vol_21,0.011577571714251444,-0.03222520552156405,0.05318729689012993,0.027225617182388608,0.040053251637905636,-0.01578608367411932,-0.0250192445971601,-0.042154682381616404,-0.018298448134210013,0.0009092477752047875,-0.015110279581585522,-0.03190174068163981,0.008806818986089114,0.05590261293602964,-0.058257667461733414
PGR_vol_21,0.010031302932258117,0.011439674322718727,-0.024747412740314518,0.019572149565565425,0.007951134888220891,-0.017329047557961174,0.019328936959558903,-0.028418739467301064,0.007545484478458483,0.005195053776313764,0.023238100189345016,-0.093016674214824,-0.01401060915326043,0.002143615271676091,-0.027828758596141645
PH_vol_21,0.00602814396820902,-0.01274449432739771,0.009132870187541121,0.018178216458938624,0.03412401256908702,-0.022997034100135927,-0.0004670107631407033,-0.04727913270327367,-0.006037172841531884,-0.014736783947722763,-0.04087974541571683,-0.028250785685707276,-0.0059167491981495885,0.01622343079992923,-0.03912390034409438
PHM_vol_21,0.00036621405876544765,-0.10259296023782709,-0.005845613474271804,0.009114956528522806,-0.0007638777104898735,-0.037830315988922315,0.02380517495877533,-0.013369810396427347,0.010742537733257295,0.05436916442109458,0.021311346281539866,0.0401238247681652,0.06749500494880806,0.007935040091347613,-0.004445455480577654
PKG_vol_21,-0.028478444670493756,0.005070252043410397,0.01188146396914931,-0.004774153127832187,0.025541583078361386,0.03317960919466245,-0.03794016571064229,-0.01870645372344971,-0.027993797440231387,0.0014429753238298256,0.05510882921904732,-0.03373159573208608,-0.013894269368534386,0.018870686708540273,-0.05025776928972995
PM_vol_21,-0.020179090732836278,0.026630608579033068,-0.0065121196368600935,-0.0017515354541073678,0.0334056527664537,-0.03773587385980911,0.0026453642693262864,-0.04158764704390917,0.0018424532864669545,0.012433407449883966,-0.0011280327262247953,0.025544097164962358,-0.02287397534316455,0.02765970141473565,0.0243014862711261
PNC_vol_21,0.031233826696441837,-0.008762166487134558,0.017357026541877332,0.01898316023316747,-0.020789479800884005,-0.017101745946371722,0.01639537092658695,-0.025502713480849776,-0.02195924187445268,-0.029980082715618264,-0.01379103959385015,-0.048148805291657416,-0.03740203223462034,0.048310970700851365,-0.035013239094684144
PNW_vol_21,0.00410519338153777,0.019038434625784015,0.009822067004879538,-0.040097020447195965,-0.04224388966573308,0.013723870801759385,-0.008040796174428072,-0.00548430629526942,0.03326475569115878,-0.023559106980961066,0.0062114253899683185,-0.02343563220762531,0.03021506029855094,-0.00013204206020383963,0.004767492155922103
PODD_vol_21,-0.026472494316749706,0.04716374288731892,-0.0080524564146977,-0.01050592601221009,-0.03516509186707197,0.04636866478808005,-0.06411192120322792,0.1126310832512128,0.08872175955665561,-0.05962485981946709,-0.07910114146075643,-0.05680394742857292,0.10955244321922539,-0.12355517058668723,0.16494954110655732
PPG_vol_21,0.0013922809871652546,-0.00700397228721514,-0.00013300513696956606,-0.00040670816025287936,0.01482691687738729,0.03210614394792052,0.04579365265036099,-0.005121586642659789,-0.03200917996334957,-0.013140699957833245,0.0016007093960711388,0.0021319405810275604,-0.03449702596032032,0.020193962598654802,-0.007846369339635105
PPL_vol_21,-0.008963069356254448,0.021411604738808026,0.01695711834703309,-0.03480152264631033,-0.02020656052094506,0.004957204546537651,-0.044196160364821525,-0.04193387095269274,0.016804785449010075,-0.009767418079305977,0.022130094947778588,-0.03400086714017678,0.0013503214386899477,-0.005088735443622129,0.028675383793486428
PWR_vol_21,0.0007501123335853293,-0.0008026406196861226,0.023396835904621206,0.04860688782939649,-0.030522734121606353,0.03413399751063448,-0.012010345469915315,0.03387977932465892,0.06772759412934932,0.02685854553170577,-0.07360216413479913,0.053905467543242096,0.03439241102337213,-0.010731103279953358,-0.04539697911462212
RF_vol_21,0.02835645510032177,-0.053202466143778965,0.056128644659104276,0.06284302528960106,-0.007792679171129481,-0.04799362675344603,0.005566325834896442,-0.01904157846704823,-0.010982637105417824,-0.0331304262251291,-0.0502016474130364,-0.07607298032235564,-0.0012216807416300375,0.07205356595424253,-0.042775998923845725
RJF_vol_21,0.0014824943478897632,-0.02078642930792926,0.031132732304828,0.03940720540050864,0.017094394897304188,-0.012667767378553317,0.005412361075647456,-0.025560459804254157,-0.06288990493184327,-0.028544561517214795,-0.022039531430524163,-0.031933989867567264,-0.00814353065821759,0.06780890504213094,-0.04714479963820939
RTX_vol_21,0.017667791334410366,-0.00822512064564138,0.023786154001220354,-0.019835205987357628,0.01776559562464884,-0.021758734451147402,-0.02222146963562192,-0.04937526441261109,0.00019344452895814248,0.021078287672271805,-7.74431627732143e-05,-0.03920953780018394,-0.005543670127873544,-0.009388054754017789,0.039123303434432516
RVTY_vol_21,0.019343989830147918,0.001678684761989846,-0.03099538334637457,0.017996175333821637,-0.0020946987440006405,0.014589534083602241,0.05174912430861706,0.021732493373240243,0.0047234489039600265,0.007854299860706382,0.030950622075428945,0.005624694371552601,0.009273968303241713,-0.019582830479873522,0.05707006571780861
SBUX_vol_21,0.001048565976439508,-0.01728234596139727,-0.02551884043770354,0.01615210788142931,-0.021632684180754168,-0.0050776236620133156,-0.01006237210417785,-0.014409585276750141,0.003347241567450158,0.057705058558908756,-0.031242928237421114,0.09419019691742321,-0.007912915773912066,-0.04132246897145684,-0.011859911183257419
SHW_vol_21,-0.011546928419027224,0.011411508157857606,-0.018973443428773204,-0.0027553120874335793,0.007382377980700607,0.05149453452041697,0.04425090204822231,-0.02953404298978692,-0.07182699562506036,-0.0045861613481277975,0.011447970747677361,0.016644427872041262,-0.02336095271652412,-0.03819087068396461,0.015701108394355776
SO_vol_21,-0.0027948333833374256,0.03138719636740147,0.0028564309259786896,-0.038727418515793414,-0.03648342485341621,0.008394012583607965,-0.011592512376208102,-0.02969764740837209,-0.013029065745475419,-0.004790804681798395,0.018005120771172483,-0.02756519352944237,0.0056355627247549845,-0.025287053618160936,0.011427125690847107
SOLV_vol_21,0.0022063858599531802,0.0013324373022570557,-0.004916845801266559,0.00359246035693247,-0.006583008915549561,-0.002654598329301523,-0.004205507701429537,-0.0011708570515765577,-0.0009230507230829487,-0.000722673618649088,0.0013242952081414096,0.015781762856861205,0.009918142217761324,-0.0022053803293240457,0.0010626026987158297
STZ_vol_21,-0.04100971008512043,-0.036982258855781984,-0.005625569289599836,0.008470325310979163,0.02815060533931231,-0.05776685186855301,0.051750061913693836,-0.044798712095854,-0.007724507619344725,-0.07379809930678673,0.022756233542717563,0.020273584655023883,-0.05680443803654296,-0.11175956623049481,0.004592581211701295
SWK_vol_21,0.04210897566704805,-0.009133910131091126,-0.0516819040091216,0.032955751688076934,0.05723682340204815,0.01396997727373544,0.015558861683113588,-0.08719032771058133,-0.07242071147827968,-0.0004403290435988655,-0.012265685285505042,-0.009255475055405587,-0.00782340414238828,-0.004326335361376898,-0.00794000594087646
SYF_vol_21,0.047771980375776395,0.00768784621637785,0.032560277017327756,-0.021506335194386196,-0.017607659233073746,-0.023256824214296572,-0.004590107281281753,0.016571712713492958,-0.09486025962670742,-0.025810649916781135,-0.050641939944466786,0.048665542815335146,-0.052091928705403606,0.04783445558915516,-0.045203239805800224
T_vol_21,0.0011170410575024106,0.03620549491155329,-0.036533162444871085,-0.017286478649078865,-0.020525760168646486,-0.015305838252392782,0.0152710252847919,0.004767649736465661,-0.028782775206437603,0.04605137403005319,0.0024252436661836296,-0.047574513759776005,-0.04281434694268886,-0.016401902286607012,0.01657158176888178
TDG_vol_21,0.016337425285221776,0.004679786973487819,0.04670775371343705,0.0004332570436356183,0.01672648156927159,-0.039227742928163424,-0.008671643069713915,-0.02735329739918048,-0.05485655571944252,-0.030519916415383843,-0.07562437585402391,0.04183593813644854,-0.03153705572401154,-0.07496453833142687,2.8869271790380218e-05
TJX_vol_21,-0.00428052600625057,0.0004899360317128715,0.028632439145427225,-0.041984765277963104,0.01570676832881316,-0.0061985383252599075,-0.03263842592044268,0.04585088882568975,0.05059702083823907,-0.015547465911810433,-0.0682056980693682,0.060915582429040695,-0.018928085540434198,-0.03184903904467394,0.039672793341596874
TSLA_vol_21,0.025604716785859658,0.0034243564468241943,-0.10227424182694853,-0.13597936716913225,0.0991522455838593,-0.08535854761254846,-0.02872583601738773,0.05314195085719049,-0.12005384186525274,-0.02643434557016426,0.3809428130911981,0.1074221352017358,-0.09771181694681294,0.017823555309937726,-0.18857325558174184
TSN_vol_21,-0.03624911212293211,0.0030614230239339635,0.004711403089951925,-0.02690456017432586,-0.026048331628777236,-0.009478917152557888,-0.03360951278882278,0.008122177939971432,0.029906850602938483,-0.048701908643312024,-0.012091697939963487,-0.050641938379005116,-0.046272736053869605,-0.11906733822426456,-0.034343301632717566
TT_vol_21,-0.003439181309972742,-0.035966959505566075,-0.00432408163769606,0.023615625881797195,-0.016535597303081146,-0.010730993392065992,-0.00019445672546779532,-0.009432841800024397,-0.021319486843000102,0.02268872698439852,-0.03219107876460797,-0.032628421855195655,0.034843171365733186,0.041036094536000864,-0.004731359849353794
TTWO_vol_21,-0.05602715181569327,0.010288853332330154,-0.03805898883411222,-0.03778337739751456,0.066855583686252,0.007426277372538313,0.01416745709407919,0.0993147236864692,0.007010984007022409,0.02414657406189767,-0.038727242010243516,-0.008186905482211933,-0.09790815016903331,-0.019208684800205593,0.07511509027700651
UAL_vol_21,0.03968448882225642,-0.0577616000607632,0.059910953554686695,-0.09499083951524816,-0.06200257585946222,0.01083637958183238,-0.12035488224386066,0.025897350123440285,-0.0355590474294758,-0.02939070813723023,-0.07484021122620538,0.1047713209929619,0.0026441422342587282,0.10041525253980695,-0.01949861399066435
UBER_vol_21,0.09096140172620366,0.031078145659501275,-0.012595466771870185,-0.02937030106873251,0.07024288243650095,0.0360063332631443,0.05123421277084549,0.020491863303035304,0.05357254809797929,-0.03095016583658621,-0.05613250153359519,0.07787459823721768,0.06120681447773,-0.03920905949464769,-0.03814526092047008
UDR_vol_21,0.01411389435518863,-0.016532417195937094,0.027233446739097823,-0.010600623389378935,-0.04059532389165319,0.012920229782748162,-0.028303802936169686,-0.012567241221709147,-0.029344392015758735,-0.009900346042507478,0.019812025567748134,-0.0454997715903394,0.01235254187403785,-0.013973386841213754,0.02936851290013995
UHS_vol_21,-0.001202950896883247,-0.02156889315898765,0.027833540644218422,0.012473287141027365,-0.02249645277132189,0.016105352138322187,-0.05425680428407217,-0.0009475604382261085,-0.0406834837727725,-0.006442428837366491,-0.0750572687866609,0.004000459863911504,-0.023606283057181168,-0.017004916301503057,0.03654044517658535
UPS_vol_21,0.023565371642141456,0.04011668424413412,-0.025104613775213995,-0.009423840207505668,0.024350449967080995,-0.03294647630957296,0.018680402333101413,-0.008166672199825028,0.027222609815673756,0.036001603131953074,0.011313397916375955,0.016395391003366854,-0.00035556272420197993,-0.007932814085411912,0.053991657987196795
USB_vol_21,0.06337075041760051,-0.01167587974186883,0.017445045733322805,0.018974249256964927,-0.05375478078709064,-0.002298389142130834,0.0028851978084363876,-0.044177717968296254,-0.015129557970431235,-0.01459714080815084,-0.015554206601498175,-0.11050790954823476,-0.03607281343379641,0.06978688241978569,-0.0684846445038559
V_vol_21,-0.022884133407962845,-0.021578541731048315,0.0009881621292264005,-0.006283839001940943,0.035400388877695914,0.018168864058621934,-0.022401326696225767,0.025923738561994526,-0.0022196682547368767,0.046199950526582864,-0.002285897885228692,0.06577958886458772,-0.012400430599999063,0.002229348067529776,-0.04696803423965831
VLO_vol_21,0.034413546783192174,-0.05575454492571985,0.040381771811326454,-0.027768496184591603,0.04029195258333124,0.023853437424339825,-0.028271735814133753,0.016228376661848894,0.022819004598100396,-0.08212072216528346,0.024887976913337967,0.009948964225626524,0.007785225864353247,0.03782010906673216,-0.05579078869751127
VLTO_vol_21,-0.004439802435938782,-0.0038731587983964868,0.010820669175532855,-0.008012411645821725,0.014268716670265682,0.011846268006118264,0.012836685769099573,0.011360870360974286,0.0014178855559856386,0.003934575938090507,-0.007897988784159751,-0.04195131199880987,-0.0017516601351757204,0.0021347171179201185,0.004057365279091041
VRSK_vol_21,-0.009378775889262994,-0.0025270569192625543,-0.003603672631193497,-0.020963966777981412,-0.019535084844751204,0.014663306199874807,0.023624163407919976,0.0008963327456634039,0.007510745168430766,0.04777867569063339,0.005063908468665456,0.009706103053250701,-0.0055984211116935035,-0.057662816565295184,0.011019921037917753
VRTX_vol_21,-0.12018723134113028,-0.06545010478639604,0.04241266191392711,0.004568031178092969,-0.05360834130462358,0.004876849030714058,-0.023484505372026728,0.10849246487944815,0.0019347091244793734,-0.15222510099525838,0.07897935393793672,-0.05578289466802743,-0.07151488390986138,0.26312915552550514,0.13956112321061562
VTRS_vol_21,-0.03722455984937428,0.07282230546724879,0.031461022285411346,0.03609768338692732,0.06440267308484066,0.0009480533008887944,-0.06088744032618056,0.01054772117470015,0.08080759812321395,-0.01802333285401515,0.005293277903386956,-0.04810879310082779,0.10868142073778451,-0.11715492004395309,0.10762546439535653
WDC_vol_21,0.019240201769099376,0.027319005830079148,0.04013878304568357,0.08394959508098877,0.09377092010831839,-0.02749628555570738,0.03569050211446327,0.05359876413250119,0.012390327661269466,-0.04575531179952544,0.14537070895329,0.012790148096598085,0.059752440029312376,-0.05248505314610781,0.055309054699790056
WEC_vol_21,-0.006866184861445608,0.019729707230537314,0.0071712861681960515,-0.028655600884097982,-0.049914982843708086,0.028818726313157343,-0.019316115963495955,-0.010862313765829516,0.027109985807906935,-0.03885689741529709,0.000497488737043304,-0.03120792126107654,0.010211721283911407,-0.008820424741073094,0.00711262632767202
WELL_vol_21,0.030654633137808297,0.005547055819738455,0.06742288567384681,-0.05427143224468166,-0.011561331274621044,-0.010869699009787806,-0.05047304758358309,-0.045270546000582695,-0.048799143050110974,-0.024212689735574357,0.02872893768236587,-0.06213134756400851,0.006562303869527393,-0.005417466220162717,-0.005991998275400628
WMB_vol_21,-0.06313294110105806,0.01005083281928836,0.16809463776021497,0.0880697959128129,-0.08279061601399046,0.18862198256554963,-0.04662291119166243,-0.0726470849727741,0.009077028116477035,-0.046761360114823486,0.14079657058470868,0.07778464411413649,0.03997344892112802,-0.0214270169328936,-0.09540742002042443
WRB_vol_21,0.022144114707185882,0.0019196971101814269,0.013747086682784982,-0.005522108356317009,-0.030086443972919166,-0.009683421359103736,0.008213572668805371,-0.028827526377618286,-0.022750558020796275,0.02372968718473095,-0.007478018277824297,-0.006870704259258723,0.006428895945027225,0.019993260666463484,-0.00877001626101945
WST_vol_21,0.015320374770718351,0.026812434059217974,-0.04952816348682863,-0.007512909959487905,-0.0384491539633976,0.03397037914889857,-0.02440047793454027,0.033168838642587205,-0.0643344311846572,0.028384412604036582,0.0028420197747877213,0.04139603746673256,0.024478544881716278,-0.03954912092889599,0.04919268399086737
WTW_vol_21,0.00323836481491827,0.00658868356633947,0.02006855623248925,-0.0038106463427773473,-0.003156212650785351,-0.01590487105943698,0.03280355080748863,0.02830663265003629,0.01878307763928072,0.005199831952163924,-0.0033190154348670224,-0.039341468638488114,0.06351950577556,-0.022875438858863128,-0.02717131547089
XYL_vol_21,-0.013394713524615876,-0.020318634587666744,-0.019997348416353724,-0.022727982059419168,0.027798803652063508,0.006436612008802662,-0.012235860552355145,-0.009815702224042367,-0.04071860726978113,0.012973407085142122,-0.028805531059884253,0.00926242731453381,0.002230235612768818,-0.022416364461237744,-0.039264970854094645
ABBV_vol_63,-0.07559955065024938,0.00817559822459697,-0.004156611689261283,0.016513380300135126,0.026799996423933325,-0.032523803390706034,-0.025462447922321777,-0.06243879159613442,0.053343118627191294,0.07073728796639336,0.02272885502793062,-0.018765160944119393,0.0023262011915669324,0.04863731067447729,-0.0283863852993408
ABT_vol_63,-0.016176858767146196,0.03404057748978094,0.016062014137599556,-0.02142801835981539,-0.004917573811914619,0.024500611892408108,0.015247870657761857,-0.002221994033807072,-0.005362828166356888,-0.013188212159044222,0.03212333733657763,0.017230007546797817,-0.0001260513066989879,-0.012342004814343414,-0.0032475272789383217
ADM_vol_63,-0.007590786991263311,-0.00027307822674365657,-0.010074020357923598,0.04002027155455543,-0.08289537926700254,0.012877290847728297,0.01176658707335636,0.0021692739716525577,0.016340219341858433,-0.059100322175544125,-0.0045961130626313565,0.015297634382660585,0.02635341634609144,-0.025860653562871965,0.005771833430019982
AES_vol_63,0.02702353914624507,0.017688470387218436,0.004669191637404712,0.021479905358998557,-0.10296357102547433,-0.000794171724260385,-0.03559346103701192,-0.04611687804413595,0.021079317670592117,0.002909867740739069,-0.013829226012824518,0.026188534321245297,-0.01954362055404478,-0.0065011843106575,0.0006970698145275082
AJG_vol_63,0.0007413722714623237,0.0002816336181154526,0.0020171405404540775,-0.0034293092327838076,-0.014422082828331222,0.002817067044721694,0.0022224483004718797,-0.017291306267866832,-0.013191930256701822,-0.009016766331979141,-0.03338392918946242,0.021801282660525344,0.01540033805853091,0.012934554336872158,-0.008463422475241553
ALB_vol_63,0.10286835260745224,0.05421444042518881,-0.04745864530926982,0.07712282209250482,-0.05624226950142234,-0.01747103476503197,0.02679678244323662,-0.015246129191521096,0.11746586961528971,0.036363224170978384,-0.005240704228060142,0.03391866881208347,0.026871166507336505,0.0728022463086003,0.008494125830159127
ALL_vol_63,0.019032007332656715,-0.01344554361561508,-0.021349651606526444,0.017626364336489994,-0.010115377413492797,0.02307106272509197,0.004976857464264769,-0.03095281004846442,-0.027489801884631005,0.03978370090324637,-0.013815730084918265,-0.033460674287031734,-0.012781421935152103,0.011556000488782116,-0.03220951967095607
ALLE_vol_63,-0.005192993020572013,-0.030349192016409284,-0.00979979709981762,-0.01982993453495983,-0.01874693668127293,-0.0009252557514587884,0.00734146123146418,0.008334605624983485,-0.013944137675047433,-0.00756491500868604,0.002915990736391212,-0.05439581445412084,0.010293264006437979,-0.009940775653101863,-0.021237288678524993
