Date,PC1_var,PC2_var,PC3_var,cum_var_3,eff_dim
2012-02-13,0.36353144873371723,0.18192964575976606,0.11028928155708465,0.6557503760505679,4.117633219527454
2012-02-14,0.36294067150246556,0.18228785144826548,0.11107254066908083,0.6563010636198118,4.1193940745154105
2012-02-15,0.3623953135233352,0.1825857786241441,0.11180958115178752,0.6567906732992669,4.119247855750994
2012-02-16,0.36180070655949037,0.18290081806399783,0.11254828769151637,0.6572498123150046,4.122068392720829
2012-02-17,0.3611097506971761,0.18331354902904134,0.11326922456455192,0.6576925242907694,4.128773655117224
2012-02-21,0.3605114615055857,0.18382132735674828,0.1138928599252133,0.6582256487875472,4.134328226668694
2012-02-22,0.3599327905767513,0.18435491753794525,0.11416253280638058,0.6584502409210772,4.138671427059165
2012-02-23,0.35917103981382476,0.1849603012734405,0.11437223645225322,0.6585035775395185,4.144564083390691
2012-02-24,0.35842712580017577,0.1855340791025573,0.11453112514670379,0.6584923300494369,4.1507979114035445
2012-02-27,0.3576986067491473,0.18610379544874,0.11462359350180808,0.6584259956996954,4.156568024351458
2012-02-28,0.3569422701972185,0.18661719443122898,0.11469479847654303,0.6582542631049906,4.162934179357594
2012-02-29,0.3562357342162582,0.18722668329469985,0.11470413839105364,0.6581665559020117,4.16865996136744
2012-03-01,0.3555789786187728,0.18786003324427122,0.1147077078286765,0.6581467196917204,4.175268711637757
2012-03-02,0.3547557332245382,0.18853428816595483,0.1146797016687988,0.6579697230592918,4.183570688674933
2012-03-05,0.3540251556222374,0.18929398575085085,0.11453895204297694,0.6578580934160652,4.191174928827574
2012-03-06,0.3532179030639537,0.19005331298052267,0.1143173842043775,0.6575886002488539,4.198472403065935
2012-03-07,0.3525040686937872,0.19085306307105346,0.11408184253199925,0.65743897429684,4.2053671533823795
2012-03-08,0.35181670944781074,0.1917071599171175,0.11386557434084969,0.6573894437057779,4.213417620226471
2012-03-09,0.3502755289388493,0.19219490528191419,0.11324302643457602,0.6557134606553395,4.222734260647175
2012-03-12,0.34942799773430017,0.19314508274568876,0.11285564887677853,0.6554287293567674,4.233485923817349
2012-03-13,0.34867929793228497,0.19387072305232977,0.11234405403147267,0.6548940750160874,4.240883427100136
2012-03-14,0.3479700294801051,0.19465927337016334,0.11176086511520855,0.654390167965477,4.247828208504154
2012-03-15,0.347306296156552,0.1954944763735877,0.1110333917719174,0.6538341643020571,4.25592554688283
2012-03-16,0.3466901543115496,0.19634837394851434,0.11019647328927379,0.6532350015493378,4.2628496958385504
2012-03-19,0.3461754478748898,0.19715998650169014,0.10930980558483948,0.6526452399614194,4.26860798175618
2012-03-20,0.34567475639098005,0.19793007160932458,0.10843733468690724,0.6520421626872118,4.274063944565385
2012-03-21,0.3444435363596446,0.19827185734500857,0.10743589757781712,0.6501512912824703,4.280791538688004
2012-03-22,0.34390676886138427,0.1990852349543504,0.10657430371866601,0.6495663075344007,4.288751039257274
2012-03-23,0.34337197871185543,0.19974275204133454,0.10566393335421143,0.6487786641074014,4.295805121485489
2012-03-26,0.34286446692154476,0.2004203590134296,0.10482435500116921,0.6481091809361437,4.3021877532899975
2012-03-27,0.3424015879934861,0.2011485719294083,0.10396537414035711,0.6475155340632515,4.309030278667492
2012-03-28,0.34191660928997913,0.20184853661528765,0.1031155137549624,0.6468806596602292,4.31541929605909
2012-03-29,0.34141508871421816,0.20250742508413805,0.10218488445701229,0.6461073982553684,4.321405605447854
2012-03-30,0.3408364684648699,0.20315939638988764,0.10127225296067582,0.6452681178154334,4.325437881470187
2012-04-02,0.34028943845642806,0.2038177919562217,0.10043649753973843,0.6445437279523882,4.328525755864266
2012-04-03,0.3397402727138295,0.2044879433897075,0.09962628985588189,0.6438545059594188,4.332026024917303
2012-04-04,0.33924147824732603,0.20534092107052607,0.09879518971746751,0.6433775890353196,4.333166941479254
2012-04-05,0.3384394335691157,0.20617976857844517,0.09789944893819442,0.6425186510857553,4.335531805405988
2012-04-09,0.3377978719169025,0.20703767776429327,0.09707315270275935,0.6419087023839551,4.336179340182872
2012-04-10,0.33724412501597745,0.20771668076870986,0.09623340108473777,0.6411942068694251,4.336584099714227
2012-04-11,0.3366778725292057,0.20834717141183917,0.09540274693987248,0.6404277908809174,4.338064317239215
2012-04-12,0.33591971086840394,0.20904318096922686,0.09450717868669979,0.6394700705243306,4.338842841031704
2012-04-13,0.33515923792955354,0.2097871283010461,0.09370722748845921,0.6386535937190588,4.3415455988477385
2012-04-16,0.33436758769063124,0.21046659655532965,0.09280187370957063,0.6376360579555315,4.343973210118038
2012-04-17,0.3334858129563833,0.21102893473277592,0.09198403150641984,0.6364987791955791,4.346229922166937
2012-04-18,0.33250795751771867,0.21164800920191576,0.09129344917876714,0.6354494158984015,4.352411573680407
2012-04-19,0.33168819790093623,0.21223794696775466,0.09086827507441934,0.6347944199431103,4.362185676174722
2012-04-20,0.33089899575400544,0.21280568772532982,0.0900796790746133,0.6337843625539487,4.367606721471498
2012-04-23,0.33020737013544554,0.21341895617236464,0.08927418073774056,0.6329005070455507,4.3696670924226195
2012-04-24,0.3297262681190534,0.21409188809929824,0.08844162607097909,0.6322597822893308,4.369322426113673
2012-04-25,0.3291972200808955,0.21465982022246835,0.087693092968349,0.6315501332717129,4.372761514826702
2012-04-26,0.3285890930591115,0.21502858108412476,0.08706641310615114,0.6306840872493874,4.382653456581485
2012-04-27,0.32792362259460245,0.2154588707092794,0.08651252508393369,0.6298950183878156,4.3920740635964135
2012-04-30,0.327299531987185,0.2158646869224813,0.08609226243129446,0.6292564813409607,4.402467598279622
2012-05-01,0.3260705385147937,0.21584185923091084,0.08561276162921691,0.6275251593749215,4.413711334093703
2012-05-02,0.3255046008053861,0.2163153721888173,0.08541263401383754,0.6272326070080411,4.424601557178211
2012-05-03,0.32469128023112137,0.21693977398539405,0.0852666871269269,0.6268977413434423,4.434014852319597
2012-05-04,0.3238641794893531,0.21745279289452568,0.08508517599486756,0.6264021483787463,4.443383198945329
2012-05-07,0.32255861820876475,0.2180292375333775,0.08467943387357944,0.6252672896157216,4.44878918777383
2012-05-08,0.32151714113951263,0.21863703536968815,0.08438145967691829,0.6245356361861192,4.456458262614669
2012-05-09,0.32069360870503016,0.2192851155919165,0.08416641049753336,0.6241451347944801,4.463128745300801
2012-05-10,0.31994643133790784,0.22002936295009337,0.08397986816650695,0.6239556624545082,4.468494719453222
2012-05-11,0.31935064927701123,0.22065029761948898,0.0838710368259217,0.6238719837224219,4.47230831894308
2012-05-14,0.31890608655846586,0.22124815252317018,0.08388672423723924,0.6240409633188753,4.4757278472315996
2012-05-15,0.318620524660549,0.22167656283552603,0.08396487886879776,0.6242619663648729,4.478239434446884
2012-05-16,0.3183607112984617,0.22206445932161425,0.08411005321052215,0.6245352238305981,4.479664936094347
2012-05-17,0.31819441350001776,0.22234324169382136,0.08434093627247136,0.6248785914663104,4.480517072047506
2012-05-18,0.31813444954483044,0.22258899872036328,0.08461696516080425,0.6253404134259979,4.481160137882099
2012-05-21,0.3181972213339077,0.22262847061297314,0.08489648112644421,0.625722173073325,4.481801891405058
2012-05-22,0.318334528176906,0.22261876010811812,0.08523266272773294,0.626185951012757,4.482278676909161
2012-05-23,0.3185539644409663,0.22262183649777598,0.08556701769345741,0.6267428186321997,4.48282912799025
2012-05-24,0.3187993312069162,0.22261240221649295,0.08594859066949886,0.6273603240929081,4.483023071367962
2012-05-25,0.31909382932420927,0.22239478450150066,0.08640394485783989,0.6278925586835498,4.48304425412708
2012-05-29,0.31942059700286646,0.2220525756663873,0.0868847025031091,0.6283578751723629,4.482959277712592
2012-05-30,0.3198767354674691,0.2216023620586351,0.0873747002461281,0.6288537977722323,4.483952082596401
2012-05-31,0.3200044924059184,0.22135109945769987,0.08793988322855827,0.6292954750921765,4.4884399291290755
2012-06-01,0.3201327522061635,0.22090657419300666,0.08853519502150156,0.6295745214206717,4.493176146588068
2012-06-04,0.32028036506012003,0.22024402239725666,0.0891282117233303,0.6296525991807069,4.498651337304685
2012-06-05,0.32031695054184683,0.21963685909016753,0.08973663566753314,0.6296904452995474,4.501956243910557
2012-06-06,0.32022916274610574,0.2189527647543914,0.09049906169944737,0.6296809891999445,4.5048498784667785
2012-06-07,0.3202739732679792,0.2181980079338515,0.09135692850076937,0.6298289097026001,4.508839493715318
2012-06-08,0.3203923269612096,0.21733724561852602,0.092182524842341,0.6299120974220767,4.511986263477191
2012-06-11,0.3205620336553955,0.21637009555374412,0.09308127663999886,0.6300134058491385,4.51470227672272
2012-06-12,0.32072891364894296,0.2154767147356643,0.09399980574689286,0.6302054341315001,4.517465433092341
2012-06-13,0.3207936045050274,0.21445132203796508,0.09501383197426114,0.6302587585172537,4.52203064458465
2012-06-14,0.3208443045497748,0.21339337730965216,0.0960476695268539,0.630285351386281,4.526760412565128
2012-06-15,0.3210918187079682,0.2123554171119112,0.09708706054090414,0.6305342963607835,4.529586466761452
2012-06-18,0.32153513810536577,0.21123365552531,0.09807775422210531,0.630846547852781,4.531099115148527
2012-06-19,0.3214483631830079,0.20969314312453108,0.09888765821340138,0.6300291645209404,4.531339118593586
2012-06-20,0.32218752986923177,0.20854931140205812,0.09985106563037154,0.6305879069016613,4.530571711272331
2012-06-21,0.3230605078330865,0.2073476712476616,0.10079767940048559,0.6312058584812337,4.529027746145006
2012-06-22,0.3240584636797954,0.20615272278464825,0.10175925677109841,0.6319704432355421,4.527217732641572
2012-06-25,0.3250421974297802,0.2047963024989889,0.10279856774131695,0.632637067670086,4.524287644661744
2012-06-26,0.32620911144730225,0.2033505788630366,0.10386000984860196,0.6334197001589408,4.520724454076114
2012-06-27,0.3273945688481863,0.2014843876326737,0.10486614720552638,0.6337451036863864,4.516595844645952
2012-06-28,0.32862022708024713,0.19960935751399816,0.10579459745271452,0.6340241820469599,4.510723242199197
2012-06-29,0.32904786519455875,0.19713172704308407,0.10616710612517379,0.6323466983628167,4.502931784896182
2012-07-02,0.33025629578580595,0.19521895890006827,0.10666332741282418,0.6321385820986983,4.492110042256777
2012-07-03,0.3315189325352475,0.19334949688367545,0.10714205531521832,0.6320104847341413,4.481971936475658
2012-07-05,0.3329351477306217,0.19117146940190505,0.10754932501507014,0.6316559421475969,4.473878263998649
2012-07-06,0.33437111402698017,0.1891366759887395,0.10781505686831248,0.6313228468840322,4.46690900972406
2012-07-09,0.33591158011510985,0.1872234432881341,0.10800781764954577,0.6311428410527897,4.460530282575616
2012-07-10,0.3372548981867122,0.18554231613022254,0.10816129547994695,0.6309585097968817,4.4550839989885125
2012-07-11,0.3388079125063813,0.1838222212900098,0.10813170317145941,0.6307618369678505,4.447364185644815
2012-07-12,0.3403743046826097,0.1822896387379463,0.10800770521829042,0.6306716486388464,4.438023588505211
2012-07-13,0.3420084617282018,0.18090042491572403,0.10785508740288331,0.6307639740468092,4.429390872619875
2012-07-16,0.3436607475050529,0.17931743532999156,0.10740905004522015,0.6303872328802645,4.419771911702292
2012-07-17,0.34531027005152,0.17786171520084398,0.10694270452229629,0.6301146897746602,4.410153246386535
2012-07-18,0.34690886886799954,0.17623002954515363,0.1064688980192682,0.6296077964324214,4.400189953799572
2012-07-19,0.34886301926300645,0.17445096766513205,0.105783109899841,0.6290970968279794,4.384760458257006
2012-07-20,0.35104568044569245,0.1727759147965692,0.10468368168970484,0.6285052769319666,4.3642644256759615
2012-07-23,0.35352465448052584,0.17118729994221177,0.10340490458966466,0.6281168590124023,4.339090959980473
2012-07-24,0.3562130806182651,0.16977579547629082,0.10192237557343786,0.6279112516679938,4.30950260025313
2012-07-25,0.3592564689809681,0.16863251057665238,0.10052579008581847,0.628414769643439,4.273653603614186
2012-07-26,0.3620454146638613,0.16784686283968892,0.09949758100874827,0.6293898585122985,4.238282526370201
2012-07-27,0.3650974720717744,0.16715836600349845,0.09835469658148402,0.6306105346567569,4.197751312940337
2012-07-30,0.3681660964036374,0.16681554770350804,0.09750655778718281,0.6324882018943283,4.152913125407631
2012-07-31,0.37156414523818015,0.1666491159702642,0.09681600103176975,0.6350292622402142,4.100970948875952
2012-08-01,0.37469486898415005,0.16666985063607268,0.09648600849229164,0.6378507281125143,4.04608316868546
2012-08-02,0.37851958271889136,0.16705269536647094,0.09644141203873455,0.6420136901240968,3.982825361694455
2012-08-03,0.3813344716240114,0.16779758349685509,0.09649075347532544,0.6456228085961919,3.9373846838661755
2012-08-06,0.3846904351488899,0.16904195917961712,0.09687631711872552,0.6506087114472325,3.9145920040025772
2012-08-07,0.38515501626563314,0.1702338725101234,0.09690800132198123,0.6522968900977377,3.9231345627810903
2012-08-08,0.38348017214291535,0.170543696536605,0.0966087044698854,0.6506325731494058,3.9371836932835897
2012-08-09,0.38139806850127705,0.17082611388614635,0.09622958547520699,0.6484537678626304,3.9596621129849465
2012-08-10,0.37902445529243484,0.17110958206329133,0.09570977426102023,0.6458438116167464,3.984175033915406
2012-08-13,0.3768953515309622,0.17154081393368398,0.09528208263798874,0.6437182481026349,4.010679809782886
2012-08-14,0.37484964786918945,0.1722297790250142,0.0949000596550993,0.6419794865493029,4.037480584208917
2012-08-15,0.3729263386549824,0.17300604017141707,0.0945200580537555,0.640452436880155,4.063440151773409
2012-08-16,0.3712372637014136,0.17377447983338062,0.09407383308285559,0.6390855766176498,4.087394864369369
2012-08-17,0.3685092413422502,0.17394982286451174,0.09348767737727785,0.6359467415840397,4.113600181920328
2012-08-20,0.3667254707351425,0.17451845253940182,0.09309273835701587,0.6343366616315602,4.13778407747739
2012-08-21,0.3651227498854104,0.17508884339691064,0.09276481196998047,0.6329764052523015,4.160765967476348
2012-08-22,0.3635837998245663,0.17551023475004796,0.09258533564290906,0.6316793702175233,4.182799437512827
2012-08-23,0.36208265882295604,0.17600161456416924,0.09248664205144966,0.6305709154385749,4.205426486781775
2012-08-24,0.3607050710438454,0.17649960880062143,0.09249166541846751,0.6296963452629344,4.222379890254916
2012-08-27,0.3594787427549396,0.17692709000774184,0.09255278024668842,0.6289586130093698,4.237895518160313
2012-08-28,0.3582219457833073,0.17732744110553883,0.09265967857968029,0.6282090654685264,4.25381382981262
2012-08-29,0.3571979402031879,0.17772740819712318,0.09285582204453628,0.6277811704448474,4.267141928102004
2012-08-30,0.3564510778054993,0.17789737068481784,0.09317393409832052,0.6275223825886377,4.277389113726671
2012-08-31,0.35574854494108643,0.1780295115142383,0.09362051878646384,0.6273985752417885,4.287863978759335
2012-09-04,0.35519820837470306,0.17805251970574204,0.09408729457259551,0.6273380226530405,4.296373362727698
2012-09-05,0.3549663916452999,0.17799908990912613,0.09466201309289304,0.627627494647319,4.3029928975292036
2012-09-06,0.3547081188896159,0.17795313653663156,0.09520736731401544,0.6278686227402629,4.307002238074902
2012-09-07,0.35455296569862266,0.17787922478602688,0.09569328470419128,0.6281254751888408,4.304698376642647
2012-09-10,0.3544861900401151,0.1777306344236494,0.09615762504925555,0.62837444951302,4.3001123435892925
2012-09-11,0.3544478465032402,0.17759886340122877,0.0965921098664202,0.6286388197708892,4.29382680291609
2012-09-12,0.354665063939411,0.1774837143475108,0.09706217464086093,0.6292109529277828,4.285085676436628
2012-09-13,0.35507517594330623,0.17728066613220642,0.09750436349722755,0.6298602055727403,4.274631780967714
2012-09-14,0.35571875515678586,0.17704229045462064,0.09809057577072268,0.6308516213821291,4.260944029774612
2012-09-17,0.35640161781068136,0.17681259154660917,0.0987071859491851,0.6319213953064755,4.2478722795851915
2012-09-18,0.3571992367511477,0.1767973546158216,0.09938302647273303,0.6333796178397023,4.2360150659014355
2012-09-19,0.35821399434813067,0.17685310790932599,0.10006957950310101,0.6351366817605577,4.225952194304992
2012-09-20,0.35875200861999823,0.176939439009321,0.10065310899718792,0.6363445566265071,4.2238316274184875
2012-09-21,0.3589789670677697,0.176764074583708,0.10114416132767479,0.6368872029791525,4.218516972917371
2012-09-24,0.3595763462688687,0.1763960954512686,0.10166660243820166,0.6376390441583389,4.210179699593406
2012-09-25,0.3601631493297788,0.17600165864612333,0.10218153371252962,0.6383463416884316,4.202243031139164
2012-09-26,0.3608361966697928,0.17563490260340128,0.10271953675482448,0.6391906360280185,4.194968448991588
2012-09-27,0.3614153448574087,0.17514747893539204,0.10326460775514665,0.6398274315479474,4.191157787870502
2012-09-28,0.36217196714703315,0.17453704571493683,0.10380214943944112,0.6405111623014111,4.187524032674143
2012-10-01,0.36299084993167324,0.1737715525520334,0.10435057776374898,0.6411129802474557,4.185155496257101
2012-10-02,0.36392596949295447,0.17291922331445014,0.10479942463311437,0.641644617440519,4.180851820299023
2012-10-03,0.3650604901545365,0.17175659505513033,0.10518365855245582,0.6420007437621227,4.172897568592924
2012-10-04,0.3654252258090645,0.17078479667865495,0.10544928396322066,0.64165930645094,4.171055675333567
2012-10-05,0.36604201563729877,0.16972446423348655,0.1057883002625136,0.6415547801332989,4.165482366393077
2012-10-08,0.3665782109317029,0.16867150535304043,0.10608259666635518,0.6413323129510986,4.159594460619206
2012-10-09,0.36686858881969553,0.16768260712371064,0.10639245935514122,0.6409436552985474,4.153911047192051
2012-10-10,0.3670710786178406,0.16675929964774228,0.10676282300212055,0.6405932012677035,4.148837655374067
2012-10-11,0.3674399406322552,0.16582094790619115,0.10709630516953805,0.6403571937079844,4.142904778968014
2012-10-12,0.3672412656050234,0.16452618420130968,0.10717850963946039,0.6389459594457935,4.13486571596344
2012-10-15,0.3678865598541794,0.16346310074057585,0.10748788761637225,0.6388375482111275,4.126862569043751
2012-10-16,0.36831511001062234,0.16236390679858714,0.10772852995201561,0.6384075467612251,4.122115761590737
2012-10-17,0.3685769901756349,0.16141177624235348,0.10786546277865848,0.6378542291966468,4.116461925737915
2012-10-18,0.36875624755655484,0.1604125404015961,0.10800825843831224,0.6371770463964632,4.117516075795459
2012-10-19,0.3689950598229597,0.15950415860851738,0.10821303526241986,0.636712253693897,4.119644916175366
2012-10-22,0.36894882592493017,0.1587131812168029,0.10827978746840783,0.6359417946101409,4.122609221427473
2012-10-23,0.36896585924286496,0.15801156023654275,0.10832440480246591,0.6353018242818735,4.12761642976723
2012-10-24,0.36902741723175825,0.1570926240752765,0.10855300237523252,0.6346730436822672,4.129860720362769
2012-10-25,0.3691706726700335,0.15621400300705526,0.10879373578579307,0.6341784114628819,4.131006307886769
2012-10-26,0.36911318988377423,0.15528224388393044,0.10897975216200936,0.6333751859297141,4.133060621926711
2012-10-31,0.3691057346583094,0.15457094437564484,0.10921465352120585,0.6328913325551601,4.134094589785181
2012-11-01,0.3691513669451481,0.15390859416425437,0.10943783504428073,0.6324977961536832,4.137713510851153
2012-11-02,0.3689437124923186,0.15334552058447518,0.10959728044612677,0.6318865135229206,4.144298270218904
2012-11-05,0.36881848303695064,0.15287852390289577,0.10973843481879308,0.6314354417586395,4.151433775617239
2012-11-06,0.3688994288751525,0.152179869480102,0.1098614940337496,0.630940792389004,4.156510532225624
2012-11-07,0.3686850164888105,0.15159513565876903,0.10995879584725006,0.6302389479948296,4.163446126821692
2012-11-08,0.3684793109277687,0.15107782450717983,0.1099779037315566,0.6295350391665051,4.1695304295800035
2012-11-09,0.3683414713981074,0.15039647098978906,0.10998939852592711,0.6287273409138237,4.174115193441477
2012-11-12,0.36811117130807264,0.1496992903608854,0.10981886427796682,0.6276293259469249,4.179993713347748
2012-11-13,0.3679996134508303,0.1490455459044451,0.10964250708899047,0.6266876664442659,4.184541710057331
2012-11-14,0.3678451672952498,0.14849889632544855,0.10931581804492839,0.6256598816656268,4.189301588316767
2012-11-15,0.3677064838564347,0.14798308117185638,0.10894225556441776,0.6246318205927088,4.193948749743616
2012-11-16,0.3677781533109928,0.14753284481600687,0.10852227242544144,0.6238332705524411,4.196451173817134
2012-11-19,0.3678377393696793,0.14709787802117136,0.10811122470995316,0.6230468421008037,4.198026696012314
2012-11-20,0.3679746881714706,0.14671903205999942,0.10758616766731088,0.622279887898781,4.197491100133051
2012-11-21,0.3680993954765149,0.14643722694842679,0.10702077925971193,0.6215574016846537,4.197234055670942
2012-11-23,0.36824631884491843,0.1462269709993634,0.10636444769868338,0.6208377375429652,4.196654980166255
2012-11-26,0.3685591765412286,0.14607080421220017,0.10565158717718653,0.6202815679306153,4.195123637855195
2012-11-27,0.3686444528652936,0.1460536572107875,0.1047043970334859,0.619402507109567,4.195016337086713
2012-11-28,0.368835027817159,0.1461592657032482,0.10364367322652578,0.6186379667469329,4.194281046687901
2012-11-29,0.36889173728321534,0.14625287087694402,0.10253977496539139,0.6176843831255507,4.19401168823992
2012-11-30,0.3689336498719148,0.14635757799168173,0.10143608693826134,0.6167273148018578,4.194285994143257
2012-12-03,0.368761031167806,0.1465756408524427,0.10014348702873535,0.615480159048984,4.196572843202252
2012-12-04,0.3687514496519961,0.14690991664545236,0.09881744116991943,0.6144788074673678,4.197289319661914
2012-12-05,0.3687117762298432,0.14732904705912536,0.09752509808178471,0.6135659213707533,4.19639670614906
2012-12-06,0.36870229956698364,0.1476858363119806,0.09628865881082249,0.6126767946897868,4.195200904211021
2012-12-07,0.3688519016861085,0.14791944715643887,0.09502533589498292,0.6117966847375303,4.191391076589624
2012-12-10,0.36905550472303217,0.1482195940051919,0.09377634899155769,0.6110514477197818,4.187558218986871
2012-12-11,0.3693429507369891,0.14841312399436285,0.09258280360704164,0.6103388783383935,4.182340861901548
2012-12-12,0.369637668110263,0.14862372295200574,0.09145267289322842,0.6097140639554972,4.177682474409848
2012-12-13,0.3699413304754817,0.1489525695022765,0.09035739727364267,0.6092512972514009,4.174363870629856
2012-12-14,0.37041864801154206,0.1492235460413083,0.0893289608539969,0.6089711549068473,4.168945274568055
2012-12-17,0.37089473462266276,0.1494727474348892,0.08831083370061724,0.6086783157581691,4.163141626931457
2012-12-18,0.3713318458970356,0.14959117473770595,0.08719094546435129,0.6081139660990927,4.1577999361587725
2012-12-19,0.37186234263990353,0.14980820385030624,0.08607818399888843,0.6077487304890983,4.151609819301997
2012-12-20,0.37239667981888946,0.15003942334444764,0.08499731790307469,0.6074334210664118,4.144329965518493
2012-12-21,0.37286560339333774,0.1503261034327505,0.08401504137505855,0.6072067482011468,4.137425819157645
2012-12-24,0.373168830834125,0.15034306857852264,0.08297490906624805,0.6064868084788957,4.129073982799531
2012-12-26,0.37347456757650643,0.1504291260052312,0.08201241297698417,0.6059161065587217,4.122056659569694
2012-12-27,0.3738962437875772,0.15054070276609346,0.08107638653935731,0.605513333093028,4.1146056440718635
2012-12-28,0.3743940465092444,0.15073954432088044,0.08027787795861703,0.605411468788742,4.107026006832469
2012-12-31,0.37498936881103984,0.1509343640708068,0.07958399208024385,0.6055077249620905,4.098229283755753
2013-01-02,0.3755221393730889,0.15119921455565585,0.07900874523085932,0.6057300991596041,4.088534408141096
2013-01-03,0.37621684899187724,0.1513617663529093,0.07849391369100865,0.6060725290357952,4.0769137875625026
2013-01-04,0.3769670427569309,0.15143110446545696,0.07802665079662759,0.6064247980190155,4.0633142336563965
2013-01-07,0.3776487074556011,0.15149000273470073,0.0776858831076143,0.606824593297916,4.04845576782576
2013-01-08,0.3783892229462226,0.151600454326196,0.07746299441984243,0.607452671692261,4.033441073015878
2013-01-09,0.37914087965280724,0.1517544929534845,0.07738679625723639,0.6082821688635281,4.01991380005822
2013-01-10,0.37994275426688445,0.15187767855179937,0.07738735431149192,0.6092077871301758,4.008298051724296
2013-01-11,0.3808106019821459,0.15198911995700892,0.07745258066637038,0.6102523026055252,3.997306088360722
2013-01-14,0.38176938903720303,0.1520523538028063,0.07757339392876347,0.6113951367687729,3.987485449990248
2013-01-15,0.38277214053599035,0.1521706745903797,0.07776560616390249,0.6127084212902725,3.9787415513588282
2013-01-16,0.38366810119111094,0.15228851128106335,0.07793695695587258,0.6138935694280468,3.970140619915612
2013-01-17,0.3844914366948311,0.15220168249803034,0.07820883048006252,0.614901949672924,3.9619203539862817
2013-01-18,0.3853154715859325,0.15211723823237733,0.07848443901781567,0.6159171488361255,3.954168631474504
2013-01-22,0.38609544846820465,0.15210690732729054,0.07878381000924853,0.6169861658047436,3.948361442195737
2013-01-23,0.38697087806284297,0.15183439278138014,0.0791145813654205,0.6179198522096436,3.9401442235317092
2013-01-24,0.3881027564489857,0.1516227048307975,0.07914460739125136,0.6188700686710346,3.927583620761883
2013-01-25,0.3891037287707615,0.15119704006185478,0.07903299748152308,0.6193337663141393,3.91309252066397
2013-01-28,0.39019569850166086,0.15069104663627672,0.0789243690727125,0.61981111421065,3.8972642443590635
2013-01-29,0.39115625032461576,0.15024179531565224,0.07895784849055619,0.6203558941308243,3.8817099632487944
2013-01-30,0.3921579957075082,0.14977831057468305,0.07908760113996278,0.6210239074221541,3.86636008583708
2013-01-31,0.39311104964540367,0.14912897206321096,0.07921962063862355,0.6214596423472382,3.850695173365331
2013-02-01,0.39332556007400477,0.14820898631754123,0.07914292769803014,0.6206774740895761,3.8348338051641777
2013-02-04,0.3942222079660505,0.14766598078697069,0.07931628162683603,0.6212044703798572,3.821831248848337
