Date,open,high,low,close,volume,dividends,stock splits,capital gains,symbol,returns,log_returns,vol_21d,vol_63d,vol_252d,momentum_21d,momentum_63d,sma_21,sma_50,sma_200,price_to_sma21,price_to_sma50,price_to_sma200,sma21_slope,sma50_slope,rsi,cummax,drawdown
2012-02-24,56.51983637915688,56.65247189139346,56.41372999320432,56.555206298828125,41364900,0.0,0.0,0.0,QQQ,0.0034515965630772527,0.0034456534751617315,0.09315649864488246,,,0.05841459351442979,,55.09875615437826,,,0.026433448703798712,,,0.014363871151686247,,70.10583067818101,56.555206298828125,0.0
2012-02-27,56.24571478975417,56.82046404437909,55.99813215603779,56.6347770690918,42678500,0.0,0.0,0.0,QQQ,0.0014069574752009206,0.0014059686379250755,0.0905621151254077,,,0.06360023300179085,,55.2600226629348,,,0.024877919695083683,,,0.014525223180774427,,71.39902925125892,56.6347770690918,0.0
2012-02-28,56.68785766789137,57.20954895019531,56.61711780876139,57.20954895019531,43717500,0.0,0.0,0.0,QQQ,0.010148744479073768,0.010097591771206005,0.09392874153472577,,,0.07119230297266843,,55.441079457600914,,,0.03189817929044558,,,0.014836803017380884,,74.20002193668422,57.20954895019531,0.0
2012-02-29,57.253743922899176,57.43943093149286,56.76741598649524,56.95310974121094,59784400,0.0,0.0,0.0,QQQ,-0.00448245465468744,-0.004492530976932744,0.0974238034452734,,,0.06550874546380125,,55.60781969342913,,,0.024192461693310685,,,0.015127066278348034,,68.5011665506938,57.20954895019531,-0.004482454654687494
2012-03-01,57.165325653147974,57.45712243107728,56.99732022110582,57.4040641784668,67558900,0.0,0.0,0.0,QQQ,0.007917994984030674,0.007886812157236623,0.09862720470450824,,,0.07252609484303885,,55.79266557239351,,,0.028881907497006365,,,0.015332880399299587,,68.85565953892254,57.4040641784668,0.0
2012-03-02,57.324512419302636,57.545569456169176,57.17419525330348,57.35988235473633,33358200,0.0,0.0,0.0,QQQ,-0.0007696636878028462,-0.0007699600309651448,0.09804125124728759,,,0.06309457965286103,,55.95477531069801,,,0.025111476835287583,,,0.015536088581043828,,74.2922767227489,57.4040641784668,-0.0007696636878028241
2012-03-05,57.324485698471136,57.39522553636436,56.58173426589795,56.767417907714844,45788800,0.0,0.0,0.0,QQQ,-0.010328899270703684,-0.01038261253684405,0.10826028839452542,,,0.04884807931225543,,56.080672127859934,,,0.012245676697475671,,,0.014850689981268816,,61.431526799529294,57.4040641784668,-0.011090613179802861
2012-03-06,56.21034622192383,56.34298170633389,55.90970871391345,56.21034622192383,54638600,0.0,0.0,0.0,QQQ,-0.009813229248803124,-0.009861696322615297,0.10765741814554002,,,0.024496421995156004,,56.14467348371233,,,0.0011697055862396333,,,0.012690842837024707,,53.27274124926267,57.4040641784668,-0.02079500769896275
2012-03-07,56.47564032308927,56.77627797219628,56.38721887402453,56.64364242553711,42741800,0.0,0.0,0.0,QQQ,0.007708477757859544,0.007678919246760288,0.10970439171697102,,,0.033226036076093424,,56.23141261509487,,,0.007330952420917525,,,0.011214122853650199,,61.62165313475299,57.4040641784668,-0.013246827795425227
2012-03-08,56.979633796273305,57.42174763579468,56.855842460897065,57.25374221801758,43711100,0.0,0.0,0.0,QQQ,0.01077084322892019,0.010713250873408874,0.11424008174335389,,,0.042169438093799805,,56.341730026971724,,,0.016187152765974044,,,0.009841158312570375,,60.40886663560687,57.4040641784668,-0.0026186640719701336
2012-03-09,57.35101972570546,57.5986024479305,57.31564980165571,57.49249267578125,43117200,0.0,0.0,0.0,QQQ,0.0041700410927643095,0.004161370567347082,0.11389035679242188,,,0.040986429398599755,,56.449522109258744,,,0.018476162907169025,,,0.008841904838569503,,64.58701420420363,57.49249267578125,0.0
2012-03-12,57.47480599289205,57.57207158887753,57.227223292609985,57.519020080566406,32687300,0.0,0.0,0.0,QQQ,0.0004614064123946715,0.00046129999718848606,0.11234710824092377,,,0.034016825278721186,,56.53962907337007,,,0.017322204323721335,,,0.008183870272876703,,63.58491978992678,57.519020080566406,0.0
2012-03-13,57.82848057927475,58.58891677856445,57.71352668530644,58.58891677856445,61559100,0.0,0.0,0.0,QQQ,0.018600746266182133,0.018429868107193777,0.12218134330588509,,,0.060668840020126735,,56.69921039399647,,,0.03332861906606155,,,0.00987692822623698,,73.63315861789616,58.58891677856445,0.0
2012-03-14,58.65084346810737,59.013373431525,58.42978647334995,58.79231643676758,59926900,0.0,0.0,0.0,QQQ,0.00347164053180693,0.0034656282986725282,0.11995536289151155,,,0.05456016329888724,,56.844056084042506,54.61874969482422,,0.03427377437395762,0.0764127111159203,,0.010895039630983483,,72.80254353274319,58.79231643676758,0.0
2012-03-15,58.96914461104175,59.0840917778615,58.66850369964304,58.96030044555664,65531200,0.0,0.0,0.0,QQQ,0.0028572442620071747,0.0028531700983629046,0.1199597205115659,,,0.054896480347513155,,56.99016443888346,54.79170433044433,,0.0345697547299757,0.07608078934672013,,0.01150895458129031,,72.66643705946515,58.96030044555664,0.0
2012-03-16,59.051542781845335,59.051542781845335,58.77696899158995,58.91868209838867,53023100,0.113,0.0,0.0,QQQ,-0.0007058706765986633,-0.0007061199206009611,0.1155714666642527,,,0.06154081843470549,,57.15281677246094,54.95958267211914,,0.030897258011937767,0.07203656275719816,,0.012458824041786443,,71.67939329331881,58.96030044555664,-0.0007058706765987179
2012-03-19,59.01611705083828,59.47669988553015,58.856685570764256,59.33498001098633,60966200,0.0,0.0,0.0,QQQ,0.007065635173279627,0.0070407905332054675,0.10988465546063458,,,0.054592627788675685,,57.29908189319429,55.127474822998046,,0.03553107747148476,0.0763231982146404,,0.013432221474935613,,70.80092496839741,59.33498001098633,0.0
2012-03-20,59.02496766740832,59.50326203822615,58.86553621046904,59.441261291503906,47290600,0.0,0.0,0.0,QQQ,0.001791207825432739,0.0017896055257782492,0.10797237533231523,,,0.05981257940685958,,57.45882869902111,55.29395584106445,,0.034501792629068495,0.075004679758496,,0.013397334808476824,,75.08812040069974,59.441261291503906,0.0
2012-03-21,59.45011520385742,59.77783051138967,59.37039610366446,59.45011520385742,39648100,0.0,0.0,0.0,QQQ,0.00014895229611799898,0.00014894120382620747,0.10835911055825649,,,0.05697136243141321,,57.61141895112537,55.463973922729494,,0.03191548283669077,0.07186901693487169,,0.013499438990566492,,72.64972568308964,59.45011520385742,0.0
2012-03-22,59.0958270872856,59.46783156442681,59.060397124094834,59.32611846923828,56953900,0.0,0.0,0.0,QQQ,-0.0020857274068174503,-0.0020879055654490007,0.10660647113839312,,,0.05959736354060641,,57.77031489780971,55.62408462524414,,0.02693084803468082,0.0665545126528524,,0.013689212280882046,,71.38822611632798,59.45011520385742,-0.0020857274068174572
2012-03-23,59.396989799015934,59.41470816481607,58.95412526008483,59.290706634521484,45541700,0.0,0.0,0.0,QQQ,-0.000596901257498561,-0.0005970794739761178,0.10625702800363601,,,0.05198721969822295,,57.909840356735955,55.781365127563475,,0.023845105931550092,0.0629124349849215,,0.01324560410187492,,81.2327950840804,59.45011520385742,-0.0026813836910040884
2012-03-26,59.68925108927969,60.32697677612305,59.63610953456711,60.32697677612305,40855300,0.0,0.0,0.0,QQQ,0.017477783626181465,0.01732680382221864,0.11836293617262597,,,0.06669183483065244,,58.08944847470238,55.95530342102051,,0.03851867008851184,0.0781279537027808,,0.013793704111722649,,95.55120696030377,60.32697677612305,0.0
2012-03-27,60.37128691361104,60.66357232379109,60.344709369435186,60.41556930541992,37278200,0.0,0.0,0.0,QQQ,0.001468539184810158,0.0014674619356675827,0.11835199326849333,,,0.06675743124610056,,58.269486200241815,56.134727249145506,,0.03683030768116158,0.07626013817212551,,0.014108493326013605,,95.18380820776031,60.41556930541992,0.0
2012-03-28,60.45099974093299,60.68129115587673,59.82213300874956,60.17642593383789,44421900,0.0,0.0,0.0,QQQ,-0.003958307011444062,-0.003966161843385134,0.11786635125014198,,,0.05185982127258937,,58.410766056605745,56.29999542236328,,0.030228329406278398,0.0688531230312468,,0.013874803294785965,0.030781475902191602,88.42578289566072,60.41556930541992,-0.00395830701144411
2012-03-29,59.87526510520065,60.16755722895218,59.5209722361904,59.94612503051758,53975300,0.0,0.0,0.0,QQQ,-0.0038270950749638155,-0.0038344371418320097,0.11740256139783,,,0.05255227156000064,,58.55329059419178,56.446863708496096,,0.023787466463310203,0.06199213015788496,,0.013553253046431957,0.030208211229744375,82.33079494332604,60.41556930541992,-0.007770253269139178
2012-03-30,60.21186121252577,60.24728442634083,59.59184684954477,59.830997467041016,39480900,0.0,0.0,0.0,QQQ,-0.0019205171880243288,-0.001922363745768435,0.11659185096011185,,,0.042278074267163124,,58.66885884602865,56.58488594055176,,0.019808440864041765,0.05736711265795669,,0.013106900046986558,0.029572700326509826,79.76916374167322,60.41556930541992,-0.00967584755220479
2012-04-02,59.76898813083505,60.53070875493666,59.662698231912096,60.45099639892578,40031600,0.0,0.0,0.0,QQQ,0.010362503687596059,0.010309181000925706,0.11959920138492594,,,0.053889825384800805,,58.81605475289481,56.736899795532224,,0.02779754019374292,0.06546174741267818,,0.012508403802609092,0.029194607184560573,77.11810829399131,60.45099639892578,0.0
2012-04-03,60.50413029618121,60.71671006706675,60.09669587167864,60.43327713012695,45539900,0.0,0.0,0.0,QQQ,-0.00029311789473074334,-0.00029316086217740585,0.11072792468215967,0.09911308019739391,,0.06457681813838345,0.20115666391541276,58.990619477771574,56.88820579528809,,0.024455712876502167,0.0623164553228448,,0.012375830379756536,0.028832264394432316,75.26423112794214,60.45099639892578,-0.000293117894730731
2012-04-04,59.981554947342225,60.016984909973615,59.26411678738616,59.60955047607422,54088100,0.0,0.0,0.0,QQQ,-0.013630348926454205,-0.013724094967912884,0.11691341827975975,0.10445653432787604,,0.06047292860872999,0.17980856435041037,59.15248634701683,57.02498252868652,,0.007726879414265531,0.04532343251639803,,0.012698348960058059,0.028144550336976826,58.31659723016271,60.45099639892578,-0.013919471522003152
2012-04-05,59.50326157165325,60.03469750475892,59.45897242823839,59.9815559387207,42979900,0.0,0.0,0.0,QQQ,0.006240702365232442,0.006221309822464782,0.11624969394652228,0.10410063445283778,,0.05892829928039256,0.17748561767053106,59.31143460954939,57.15593589782715,,0.011298349695682885,0.0494370356553111,,0.012947931835496362,0.027539352474805545,62.552462233499064,60.45099639892578,-0.007765636435620772
2012-04-09,59.23753501527324,59.76897765920319,59.13125189254639,59.52982711791992,36908200,0.0,0.0,0.0,QQQ,-0.007531128756684491,-0.007559630899235555,0.11763021836781462,0.10604159296050783,,0.03975434289055202,0.16457503580205168,59.41981960478283,57.28156883239746,,0.001851360604404162,0.03924924423946452,,0.012799989185489524,0.026894352646322783,52.28203235716188,60.45099639892578,-0.015238281184431041
2012-04-10,59.50324461479621,59.733535931292366,58.387224743008396,58.57322692871094,69254200,0.0,0.0,0.0,QQQ,-0.016069258647670837,-0.016199769211553753,0.13261429512792774,0.11177562886097175,,0.018797832597454045,0.14963952611666786,59.47128314063663,57.384886245727536,,-0.015100669844334558,0.020708251958448054,,0.01114029818039719,0.025548656468726838,41.52223480671216,60.45099639892578,-0.031062671950403315
2012-04-11,59.08697705603842,59.24640853629573,58.70611333973349,58.856685638427734,62950000,0.0,0.0,0.0,QQQ,0.004839390359383744,0.004827718152288587,0.1332888415106642,0.11143274040686295,,0.02325605610088055,0.1468436600667653,59.53498150053478,57.492988662719725,,-0.011393232096678418,0.023719361393927274,,0.009227942130160649,0.024196455209371193,44.49925248899242,60.45099639892578,-0.026373605986193104
2012-04-12,58.971820450882184,59.5918278587019,58.88324892941851,59.52982711791992,57407400,0.0,0.0,0.0,QQQ,0.01143695864268457,0.01137205105926517,0.12340015630778564,0.11295222425596556,,0.016059527826937314,0.15756695474199778,59.57978675478981,57.61313919067383,,-0.0008385333280144236,0.033268243219705784,,0.007223710010535012,0.023324047514734714,51.71378855069478,60.45099639892578,-0.015238281184431041
2012-04-13,59.32611121805766,59.52096585542881,58.599813955355614,58.62638473510742,55227500,0.0,0.0,0.0,QQQ,-0.015176297774608272,-0.015292636341622161,0.13468221849698098,0.11820593872824893,,-0.0028223365180485294,0.13550870068375587,59.57188524518694,57.70655532836914,,-0.01587158952898693,0.015939773245936317,,0.004391238171056244,0.022316414714878885,45.123352730001734,60.45099639892578,-0.030183318266211123
2012-04-16,58.91867681146351,58.95410677437774,57.784945028506165,57.970947265625,57588000,0.0,0.0,0.0,QQQ,-0.011179905983353722,-0.011242870866415448,0.13949057133327963,0.12062562919667132,,-0.01677998877982656,0.1268665232816506,59.524773188999724,57.78350257873535,,-0.02610385290240591,0.0032439135484083614,,0.0017663060055546076,0.02118262886387834,31.680604521453134,60.45099639892578,-0.041025777589082914
2012-04-17,58.21896031909875,59.33497380532088,58.13038202798521,59.14897155761719,47362400,0.0,0.0,0.0,QQQ,0.020320942602411574,0.020117227414579983,0.1574688424809133,0.1253315819520165,,0.003908598275228714,0.13938612442082943,59.535739353724885,57.869155654907225,,-0.006496396959308148,0.02211568301327782,,0.001083820790209522,0.0199562518124079,41.578310594358506,60.45099639892578,-0.021538517458278502
2012-04-18,58.98067565277893,59.34382769274329,58.82125096117417,58.99839401245117,42536100,0.0,0.0,0.0,QQQ,-0.0025457339527761302,-0.0025489798434081955,0.1557240026332438,0.1235780677841463,,-0.005672640295367626,0.12158467121868588,59.51971144903274,57.952681121826174,,-0.008758735953012464,0.018044253870269422,,-0.0002564887250684489,0.018711705030188375,42.07383931156407,60.45099639892578,-0.02402942007586863
2012-04-19,58.78580701527455,59.49438580939812,58.121510594649095,58.334083557128906,81110900,0.0,0.0,0.0,QQQ,-0.011259805736103079,-0.011323677255243478,0.16009613956524493,0.1259887359228183,,-0.018626417244838156,0.10210106454282775,59.466988699776785,58.02062126159668,,-0.01905099228022844,0.005402601501264925,,-0.0018932269005470515,0.017459693782620578,39.75219233684848,60.45099639892578,-0.035018659209966184
2012-04-20,58.65294633298803,58.9098084263343,58.08608059511095,58.174652099609375,59906900,0.0,0.0,0.0,QQQ,-0.002733075550306552,-0.002736817220354676,0.16018159577645652,0.1261347741096459,,-0.021454342012196648,0.10074395191704588,59.40625236147926,58.07953712463379,,-0.02073182893907799,0.0016376675794003148,,-0.002780386805385837,0.01615932295217215,39.52952921572931,60.45099639892578,-0.03765602611898151
2012-04-23,57.62552351902209,57.73181342610796,57.12065828612154,57.64324188232422,70514400,0.0,0.0,0.0,QQQ,-0.009134738208236293,-0.009176715760822783,0.16263499665861575,0.12791659094663752,,-0.028366537881399867,0.09032433238620063,59.32611538115002,58.1198664855957,,-0.028366487305192867,-0.008200717449851846,,-0.0033373971408331427,0.014634683900698553,32.049933861143515,60.45099639892578,-0.04644678638665841
2012-04-24,57.53693907953098,57.77608962747967,57.08521552262999,57.33322525024414,49661500,0.0,0.0,0.0,QQQ,-0.0053781956384924,-0.005392710197471764,0.16320970263223633,0.12847600026076594,,-0.033014978154057295,0.08645915726764097,59.23290198189871,58.161776809692384,,-0.032071309493414746,-0.014245636995570021,,-0.005086648374800551,0.01353824351307642,30.895274527283462,60.45099639892578,-0.05157518212118409
2012-04-25,58.52011107236255,58.89211560710442,58.43153952945862,58.856685638427734,57526900,0.0,0.0,0.0,QQQ,0.026572033607634937,0.026225129011493292,0.17885725802916755,0.13626351500252898,,-0.024372034142397858,0.10148612448601169,59.16288811819894,58.223899383544925,,-0.005175583706452214,0.010868153139561798,,-0.005995044702784669,0.012713040978145296,45.72869085096354,60.45099639892578,-0.026373605986193104
2012-04-26,58.847816589604854,59.33496331674262,58.7680974932095,59.20210266113281,41799500,0.0,0.0,0.0,QQQ,0.005868781412991408,0.005851627198854873,0.18030153911313593,0.13613828413023718,,-0.020085329961100795,0.11181456771268872,59.105103992280505,58.29010093688965,,0.0016411217018581503,0.015645910876541214,,-0.006085472215909271,0.011750127761227969,45.56446203453542,60.45099639892578,-0.020659605501807107
2012-04-27,59.45012097995122,59.74240635552621,59.14011048611547,59.55640411376953,46003800,0.0,0.0,0.0,QQQ,0.005984609274179098,0.00596677262829007,0.18146580401869192,0.13638338544506298,,-0.010303400550076725,0.11513484811667762,59.07557914370582,58.371169357299806,,0.008139149493466169,0.020305139840778308,,-0.005566303286754004,0.011517132241714911,50.1529341985629,60.45099639892578,-0.014798635894315001
2012-04-30,59.37925142291173,59.49439371840066,59.08695933716268,59.131248474121094,37787700,0.0,0.0,0.0,QQQ,-0.007138705668600642,-0.007164308146376553,0.18260570362058495,0.1375323271126249,,-0.013593481746845937,0.10625851100416939,59.03677549816313,58.428526077270504,,0.0016002394297585099,0.01202704302212343,,-0.004877108186301715,0.011162762202866716,53.42026185174205,60.45099639892578,-0.021831698456969348
2012-05-01,59.069263440938066,59.90184402500116,58.98068514347202,59.228694915771484,37643800,0.0,0.0,0.0,QQQ,0.001647968614987727,0.0016466122047196295,0.18269618703874335,0.1375308121586057,,-0.010066730904851107,0.10661713190145794,59.008094424293155,58.49136840820312,,0.003738478485546759,0.012605731882055826,,-0.003795315611486605,0.010752062065780832,52.333349284586305,60.45099639892578,-0.02021970779585061
2012-05-02,58.9363890717891,59.44125416530793,58.7946692348002,59.39696502685547,38299300,0.0,0.0,0.0,QQQ,0.0028410234485714003,0.0028369953688961004,0.17892247415715917,0.1369295411322383,,-0.01743612901125058,0.10084939117150427,58.95790245419457,58.55439331054688,,0.007447052123369158,0.014389555909835039,,-0.0034647677036124813,0.01038281882861991,49.11030264883509,60.45099639892578,-0.017436129011250554
2012-05-03,59.43239343786742,59.47668257516614,58.61752466913021,58.768096923828125,51297600,0.0,0.0,0.0,QQQ,-0.01058754605968526,-0.0106439929013505,0.18209726831681852,0.1390246537188936,,-0.027554027935855707,0.08581309235516077,58.878608158656526,58.60996917724609,,-0.0018769335465711467,0.0026979667248046013,,-0.0038320858661133883,0.010157559550977968,50.98518966803917,60.45099639892578,-0.027839069251926533
2012-05-04,58.22781860673044,58.76811380058107,57.29780727454326,57.30665969848633,107554000,0.0,0.0,0.0,QQQ,-0.02486786712246325,-0.025182296266379786,0.1953864009157675,0.14629393217422582,,-0.03863291635645216,0.04447796115324909,58.7689466930571,58.62888893127442,,-0.024881967039636077,-0.022552520726395242,,-0.0051905111230956535,0.009458611997229971,45.84723042971658,60.45099639892578,-0.05201463809941979
