Date,open,high,low,close,volume,dividends,stock splits,capital gains,symbol,returns,log_returns,vol_21d,vol_63d,vol_252d,momentum_21d,momentum_63d,sma_21,sma_50,sma_200,price_to_sma21,price_to_sma50,price_to_sma200,sma21_slope,sma50_slope,rsi,cummax,drawdown
2012-01-03,99.25899945283537,99.74069052402149,99.00261520878092,99.05699920654297,193697900,0.0,0.0,0.0,SPY,,,,,,,,,,,,,,,,,99.05699920654297,0.0
2012-01-04,98.82390543966011,99.29782559753595,98.44321751736008,99.21236419677734,127186500,0.0,0.0,0.0,SPY,0.0015684403068825237,0.0015672115889970503,,,,,,,,,,,,,,,99.21236419677734,0.0
2012-01-05,98.67631366832136,99.62414823461152,98.22570000288762,99.47653198242188,173895000,0.0,0.0,0.0,SPY,0.002662649839898723,0.002659111267741056,,,,,,,,,,,,,,,99.47653198242188,0.0
2012-01-06,99.60086477893839,99.61640645509917,98.89387262635358,99.22017669677734,148050000,0.0,0.0,0.0,SPY,-0.002577042851572564,-0.0025803691423935734,,,,,,,,,,,,,,,99.47653198242188,-0.0025770428515725784
2012-01-09,99.44546449137351,99.58530398549938,98.98708589864115,99.46100616455078,99530200,0.0,0.0,0.0,SPY,0.0024272227261741275,0.002424281779020748,,,,,,,,,,,,,,,99.47653198242188,-0.00015607518237404234
2012-01-10,100.5253585475053,100.72735283719811,100.18351293816312,100.3233642578125,115282000,0.0,0.0,0.0,SPY,0.008670313387288742,0.00863294207878476,,,,,,,,,,,,,,,100.3233642578125,0.0
2012-01-11,100.01257917643345,100.50980586605098,99.84943315200705,100.37773132324219,111540700,0.0,0.0,0.0,SPY,0.0005419182842589798,0.0005417714995733819,,,,,,,,,,,,,,,100.37773132324219,0.0
2012-01-12,100.66526211892594,100.76625338878299,99.86502574268924,100.61863708496094,118983700,0.0,0.0,0.0,SPY,0.0023999920952881837,0.002397116713935532,,,,,,,,,,,,,,,100.61863708496094,0.0
2012-01-13,99.94267184152626,100.26121087798803,99.22790912751846,100.09805297851562,179836200,0.0,0.0,0.0,SPY,-0.005173833809791528,-0.005187264433174639,,,,,,,,,,,,,,,100.61863708496094,-0.005173833809791507
2012-01-17,101.0614651668504,101.24792969979801,100.14469603172178,100.48654174804688,132209200,0.0,0.0,0.0,SPY,0.003881082178637696,0.003873570209306023,,,,,,,,,,,,,,,100.61863708496094,-0.0013128317053482158
2012-01-18,100.46321399705897,101.65189698895286,100.28452626656313,101.59751892089844,163395200,0.0,0.0,0.0,SPY,0.011055979771272817,0.010995309199076838,,,,,,,,,,,,,,,101.59751892089844,0.0
2012-01-19,101.94713382601383,102.21905974236108,101.62082983929055,102.13359832763672,126328900,0.0,0.0,0.0,SPY,0.005276500966088227,0.005262629010394499,,,,,,,,,,,,,,,102.13359832763672,0.0
2012-01-20,101.96267733010406,102.5142822265625,101.71405799014003,102.5142822265625,138230200,0.0,0.0,0.0,SPY,0.003727313099305185,0.003720383880742261,,,,,,,,,,,,,,,102.5142822265625,0.0
2012-01-23,102.17245606561443,102.74737950791362,101.7606905781653,102.25015258789062,129295800,0.0,0.0,0.0,SPY,-0.002576515515058997,-0.0025798404435398055,,,,,,,,,,,,,,80.26518454883482,102.5142822265625,-0.0025765155150589965
2012-01-24,101.62082983929055,102.16466981716268,101.46544868201599,102.13359832763672,103083300,0.0,0.0,0.0,SPY,-0.0011398932647432858,-0.0011405434372025564,,,,,,,,,,,,,,78.53011093502377,102.5142822265625,-0.0037134718271201253
2012-01-25,101.97820205444,103.22903989095731,101.58197833783714,102.98819732666016,198613200,0.0,0.0,0.0,SPY,0.008367461961752864,0.008332648815551949,,,,,,,,,,,,,,80.99477685784787,102.98819732666016,0.0
