,avg_vol_126,vol_dispersion_126,avg_pairwise_corr_63,PC1_var,cum_var_3,effective_dimension
1970-01-01 00:00:00.801797400,-0.6645751584864682,-1.6788264201384753,3.258523001898786,0.5501161396685503,0.5639227099347487,-0.5170188729628188
1970-01-01 00:00:00.801883800,4.8894464502583,4.432617996960142,3.2634425214839946,0.5513177388775883,0.5620796945371332,-0.5182565228472779
1970-01-01 00:00:00.801970200,4.849246753143061,4.387923361097215,3.254345220743443,0.5452353811834798,0.5499295230844576,-0.5131982605482296
1970-01-01 00:00:00.802056600,4.847172748685288,4.385565534210026,3.241829587613251,0.5460698369385659,0.5480022231297009,-0.5140979303924398
1970-01-01 00:00:00.802315800,4.847893241255739,4.384901819123871,3.2020151960832757,0.5444648391226927,0.5397560147402347,-0.5130455279639705
1970-01-01 00:00:00.802402200,4.853693674402539,4.3853837627278605,3.2377376521459174,0.5469201104468344,0.5425600672295068,-0.5152066636331746
1970-01-01 00:00:00.802488600,4.801581357001353,4.323721125917306,3.227245136384099,0.5455571735051575,0.5407285344629031,-0.5140216471910888
1970-01-01 00:00:00.802575000,4.810987969009413,4.33275066463403,3.1419133785868243,0.5469705632008756,0.548610454180546,-0.5149017792600291
1970-01-01 00:00:00.802661400,4.819695945972239,4.343980769786329,3.130293474919736,0.5460614290248448,0.5444416302579121,-0.5142756993859017
1970-01-01 00:00:00.802920600,4.81247027438346,4.335746019612787,3.1284889744430897,0.545967665145607,0.5463734157555585,-0.5140800132307518
1970-01-01 00:00:00.803007000,4.823472934985589,4.348375363161551,3.1297234884798373,0.548953652135317,0.5547895795879636,-0.5164268879263244
1970-01-01 00:00:00.803093400,4.817839512491111,4.342324251623805,3.141582391263247,0.5487092796500135,0.5572269573958006,-0.5160622596793132
1970-01-01 00:00:00.803179800,4.8460992212812295,4.363991700152346,3.017775741070112,0.5317939102648532,0.5527701204138581,-0.500352031199421
1970-01-01 00:00:00.803266200,4.8773535195230915,4.393198758917317,3.0173529396576937,0.5370652375441504,0.552101973697446,-0.50536529542643
1970-01-01 00:00:00.803525400,4.874148334654189,4.389266341816015,3.031920317069677,0.5336904698256358,0.5479406939133152,-0.502413376268651
1970-01-01 00:00:00.803611800,4.791720473575124,4.306062905534704,3.014877849279012,0.5266855761661754,0.5404817380650425,-0.4962169541912651
1970-01-01 00:00:00.803698200,4.755237014952141,4.273833671309116,3.025182045518229,0.5275726337049159,0.5401081024177738,-0.4970816343105493
1970-01-01 00:00:00.803784600,4.728512918337694,4.247077191737769,3.0188706823366904,0.524600025317422,0.5397149878542031,-0.49429371747769746
1970-01-01 00:00:00.803871000,4.722754373851183,4.242730523762143,2.995471880921679,0.5206879178263445,0.5397522318960246,-0.4905944170374722
1970-01-01 00:00:00.804130200,4.698312954276012,4.2166395255956495,3.003094665339657,0.5200945165181253,0.5389690284700429,-0.49007785216863775
1970-01-01 00:00:00.804216600,4.702653768501298,4.222172371127031,3.006938315698635,0.5222341464299431,0.5473965537521033,-0.49162756013787146
1970-01-01 00:00:00.804303000,4.69674214097288,4.21698944739383,3.015547887647471,0.5220196643544658,0.5503448517863601,-0.4912629017934001
1970-01-01 00:00:00.804389400,4.670311659963313,4.188015439110975,3.034884596057997,0.522654146731938,0.5502848325806968,-0.49187068996632877
